,start_freq,end_freq,probability,index
0,1079.9674987792969,1079.9789428710938,0.563,180.0
1,1079.6699523925781,1079.681396484375,0.509,336.0
2,1079.58984375,1079.6012878417969,0.578,378.0
3,1079.5326232910156,1079.5440673828125,0.756,408.0
4,1079.4639587402344,1079.4754028320312,0.756,444.0
5,1079.3380737304688,1079.3495178222656,0.648,510.0
6,1079.1778564453125,1079.1893005371094,0.622,594.0
7,1078.8917541503906,1078.9031982421875,0.74,744.0
8,1078.5942077636719,1078.6056518554688,0.683,900.0
9,1078.216552734375,1078.2279968261719,0.79,1098.0
10,1078.1707763671875,1078.1822204589844,0.597,1122.0
11,1078.1478881835938,1078.1593322753906,0.734,1134.0
12,1078.1021118164062,1078.1135559082031,0.742,1158.0
13,1078.0906677246094,1078.1021118164062,0.786,1164.0
14,1078.0105590820312,1078.0220031738281,0.572,1206.0
15,1077.9762268066406,1077.9876708984375,0.721,1224.0
16,1077.9075622558594,1077.9190063476562,0.807,1260.0
17,1077.850341796875,1077.8617858886719,0.754,1290.0
18,1077.8388977050781,1077.850341796875,0.601,1296.0
19,1077.8160095214844,1077.8274536132812,0.701,1308.0
20,1077.7931213378906,1077.8045654296875,0.644,1320.0
21,1077.7816772460938,1077.7931213378906,0.523,1326.0
22,1077.4612426757812,1077.4726867675781,0.535,1494.0
23,1077.3468017578125,1077.3582458496094,0.514,1554.0
24,1077.0606994628906,1077.0721435546875,0.716,1704.0
25,1077.0378112792969,1077.0492553710938,0.57,1716.0
26,1076.8089294433594,1076.8203735351562,0.55,1836.0
27,1076.7974853515625,1076.8089294433594,0.846,1842.0
28,1076.7173767089844,1076.7288208007812,0.73,1884.0
29,1076.6944885253906,1076.7059326171875,0.804,1896.0
30,1076.5113830566406,1076.5228271484375,0.544,1992.0
31,1076.4999389648438,1076.5113830566406,0.521,1998.0
32,1076.1451721191406,1076.1566162109375,0.632,2184.0
33,1075.9620666503906,1075.9735107421875,0.691,2280.0
34,1075.7102966308594,1075.7217407226562,0.598,2412.0
35,1075.3669738769531,1075.37841796875,0.614,2592.0
36,1074.5658874511719,1074.5773315429688,0.762,3012.0
37,1074.2225646972656,1074.2340087890625,0.579,3192.0
38,1073.6618041992188,1073.6732482910156,0.537,3486.0
39,1073.4901428222656,1073.5015869140625,0.694,3576.0
40,1073.3757019042969,1073.3871459960938,0.525,3636.0
41,1072.998046875,1073.0094909667969,0.538,3834.0
42,1072.4029541015625,1072.4143981933594,0.89,4146.0
43,1071.1441040039062,1071.1555480957031,0.939,4806.0
44,1070.7778930664062,1070.7893371582031,0.686,4998.0
45,1069.7135925292969,1069.7250366210938,0.695,5556.0
46,1069.610595703125,1069.6220397949219,0.587,5610.0
47,1069.4046020507812,1069.4160461425781,0.549,5718.0
48,1068.0770874023438,1068.0885314941406,0.719,6414.0
49,1066.7839050292969,1066.7953491210938,0.627,7092.0
50,1066.5779113769531,1066.58935546875,0.531,7200.0
51,1066.2918090820312,1066.3032531738281,0.85,7350.0
52,1065.6394958496094,1065.6509399414062,0.948,7692.0
53,1065.399169921875,1065.4106140136719,0.515,7818.0
54,1065.3076171875,1065.3190612792969,0.511,7866.0
55,1064.849853515625,1064.8612976074219,0.595,8106.0
56,1064.0029907226562,1064.0144348144531,0.871,8550.0
57,1063.9915466308594,1064.0029907226562,0.679,8556.0
58,1063.9686584472656,1063.9801025390625,0.584,8568.0
59,1061.3021850585938,1061.3136291503906,0.78,9966.0
60,1061.2335205078125,1061.2449645996094,0.604,10002.0
61,1060.9016418457031,1060.9130859375,0.69,10176.0
62,1060.4324340820312,1060.4438781738281,0.581,10422.0
63,1060.0776672363281,1060.089111328125,0.531,10608.0
64,1059.6656799316406,1059.6771240234375,0.58,10824.0
65,1056.1408996582031,1056.15234375,0.687,12672.0
66,1055.5801391601562,1055.5915832519531,0.61,12966.0
67,1055.3970336914062,1055.4084777832031,0.749,13062.0
68,1055.0880432128906,1055.0994873046875,0.742,13224.0
69,1055.0651550292969,1055.0765991210938,0.505,13236.0
70,1054.9278259277344,1054.9392700195312,0.693,13308.0
71,1054.779052734375,1054.7904968261719,0.563,13386.0
72,1054.4013977050781,1054.412841796875,0.693,13584.0
73,1054.3098449707031,1054.3212890625,0.539,13632.0
74,1054.2526245117188,1054.2640686035156,0.59,13662.0
75,1054.1610717773438,1054.1725158691406,0.583,13710.0
76,1054.1038513183594,1054.1152954101562,0.649,13740.0
77,1053.8864135742188,1053.8978576660156,0.655,13854.0
78,1053.7948608398438,1053.8063049316406,0.738,13902.0
79,1053.7605285644531,1053.77197265625,0.751,13920.0
80,1053.680419921875,1053.6918640136719,0.605,13962.0
81,1051.20849609375,1051.2199401855469,0.795,15258.0
82,1051.0368347167969,1051.0482788085938,0.608,15348.0
83,1048.9997863769531,1049.01123046875,0.68,16416.0
84,1048.5649108886719,1048.5763549804688,0.557,16644.0
85,1048.4504699707031,1048.4619140625,0.659,16704.0
86,1046.7681884765625,1046.7796325683594,0.604,17586.0
87,1046.5507507324219,1046.5621948242188,0.685,17700.0
88,1046.4706420898438,1046.4820861816406,0.834,17742.0
89,1046.2074279785156,1046.2188720703125,0.52,17880.0
90,1046.1502075195312,1046.1616516113281,0.669,17910.0
91,1045.9785461425781,1045.989990234375,0.537,18000.0
92,1044.2161560058594,1044.2276000976562,0.631,18924.0
93,1043.8156127929688,1043.8270568847656,0.717,19134.0
94,1043.4722900390625,1043.4837341308594,0.591,19314.0
95,1043.4494018554688,1043.4608459472656,0.807,19326.0
96,1042.8886413574219,1042.9000854492188,0.512,19620.0
97,1042.7169799804688,1042.7284240722656,0.758,19710.0
98,1041.5267944335938,1041.5382385253906,0.545,20334.0
99,1041.1834716796875,1041.1949157714844,0.683,20514.0
100,1040.4281616210938,1040.4396057128906,0.554,20910.0
101,1038.9633178710938,1038.9747619628906,0.754,21678.0
102,1038.665771484375,1038.6772155761719,0.654,21834.0
103,1038.6428833007812,1038.6543273925781,0.775,21846.0
104,1038.482666015625,1038.4941101074219,0.649,21930.0
105,1037.1437072753906,1037.1551513671875,0.654,22632.0
106,1037.109375,1037.1208190917969,0.501,22650.0
107,1037.0521545410156,1037.0635986328125,0.732,22680.0
108,1033.0696105957031,1033.0810546875,0.565,24768.0
109,1032.7949523925781,1032.806396484375,0.62,24912.0
110,1032.7033996582031,1032.71484375,0.539,24960.0
111,1032.6919555664062,1032.7033996582031,0.881,24966.0
112,1032.6690673828125,1032.6805114746094,0.614,24978.0
113,1032.6576232910156,1032.6690673828125,0.626,24984.0
114,1032.6118469238281,1032.623291015625,0.691,25008.0
115,1032.5889587402344,1032.6004028320312,0.801,25020.0
116,1032.3715209960938,1032.3829650878906,0.777,25134.0
117,1032.3600769042969,1032.3715209960938,0.715,25140.0
118,1032.0396423339844,1032.0510864257812,0.528,25308.0
119,1032.0053100585938,1032.0167541503906,0.592,25326.0
120,1031.982421875,1031.9938659667969,0.639,25338.0
121,1031.9480895996094,1031.9595336914062,0.784,25356.0
122,1031.9137573242188,1031.9252014160156,0.579,25374.0
123,1031.890869140625,1031.9023132324219,0.534,25386.0
124,1031.7535400390625,1031.7649841308594,0.535,25458.0
125,1031.7192077636719,1031.7306518554688,0.507,25476.0
126,1031.6505432128906,1031.6619873046875,0.571,25512.0
127,1031.524658203125,1031.5361022949219,0.8,25578.0
128,1031.4445495605469,1031.4559936523438,0.518,25620.0
129,1031.3758850097656,1031.3873291015625,0.669,25656.0
130,1031.3301086425781,1031.341552734375,0.716,25680.0
131,1031.2957763671875,1031.3072204589844,0.794,25698.0
132,1031.1126708984375,1031.1241149902344,0.773,25794.0
133,1031.0211181640625,1031.0325622558594,0.507,25842.0
134,1030.9638977050781,1030.975341796875,0.747,25872.0
135,1030.9066772460938,1030.9181213378906,0.569,25902.0
136,1030.8380126953125,1030.8494567871094,0.604,25938.0
137,1030.8036804199219,1030.8151245117188,0.558,25956.0
138,1030.6549072265625,1030.6663513183594,0.627,26034.0
139,1030.6205749511719,1030.6320190429688,0.741,26052.0
140,1030.5862426757812,1030.5976867675781,0.502,26070.0
141,1030.5519104003906,1030.5633544921875,0.622,26088.0
142,1030.5061340332031,1030.517578125,0.562,26112.0
143,1030.4489135742188,1030.4603576660156,0.648,26142.0
144,1030.4374694824219,1030.4489135742188,0.593,26148.0
145,1030.3802490234375,1030.3916931152344,0.668,26178.0
146,1030.33447265625,1030.3459167480469,0.716,26202.0
147,1030.242919921875,1030.2543640136719,0.512,26250.0
148,1030.2085876464844,1030.2200317382812,0.518,26268.0
149,1030.1513671875,1030.1628112792969,0.576,26298.0
150,1030.1399230957031,1030.1513671875,0.588,26304.0
151,1029.8423767089844,1029.8538208007812,0.511,26460.0
152,1029.7737121582031,1029.78515625,0.571,26496.0
153,1029.7622680664062,1029.7737121582031,0.653,26502.0
154,1029.7508239746094,1029.7622680664062,0.562,26508.0
155,1029.7050476074219,1029.7164916992188,0.552,26532.0
156,1029.6707153320312,1029.6821594238281,0.701,26550.0
157,1029.6592712402344,1029.6707153320312,0.517,26556.0
158,1029.5791625976562,1029.5906066894531,0.741,26598.0
159,1029.5448303222656,1029.5562744140625,0.837,26616.0
160,1029.5333862304688,1029.5448303222656,0.535,26622.0
161,1029.4647216796875,1029.4761657714844,0.731,26658.0
162,1029.4189453125,1029.4303894042969,0.523,26682.0
163,1029.4075012207031,1029.4189453125,0.562,26688.0
164,1029.1786193847656,1029.1900634765625,0.718,26808.0
165,1029.0069580078125,1029.0184020996094,0.678,26898.0
166,1028.9955139160156,1029.0069580078125,0.505,26904.0
167,1028.7094116210938,1028.7208557128906,0.782,27054.0
168,1028.6064147949219,1028.6178588867188,0.644,27108.0
169,1027.9426574707031,1027.9541015625,0.788,27456.0
170,1027.8167724609375,1027.8282165527344,0.665,27522.0
171,1027.0614624023438,1027.0729064941406,0.604,27918.0
172,1027.0042419433594,1027.0156860351562,0.558,27948.0
173,1026.9012451171875,1026.9126892089844,0.598,28002.0
174,1024.7611999511719,1024.7726440429688,0.589,29124.0
175,1024.4865417480469,1024.4979858398438,0.7,29268.0
176,1023.9944458007812,1024.0058898925781,0.543,29526.0
177,1135.3912353515625,1135.4026794433594,0.773,690.0
178,1135.2653503417969,1135.2767944335938,0.541,756.0
179,1135.0135803222656,1135.0250244140625,0.814,888.0
180,1134.6473693847656,1134.6588134765625,0.718,1080.0
181,1133.4228515625,1133.4342956542969,0.657,1722.0
182,1132.3013305664062,1132.3127746582031,0.784,2310.0
183,1131.2141418457031,1131.2255859375,0.819,2880.0
184,1129.9896240234375,1130.0010681152344,0.584,3522.0
185,1128.753662109375,1128.7651062011719,0.619,4170.0
186,1125.7667541503906,1125.7781982421875,0.587,5736.0
187,1124.9427795410156,1124.9542236328125,0.695,6168.0
188,1122.9743957519531,1122.98583984375,0.773,7200.0
189,1120.4109191894531,1120.42236328125,0.611,8544.0
190,1118.4310913085938,1118.4425354003906,0.501,9582.0
191,1118.1564331054688,1118.1678771972656,0.586,9726.0
192,1115.1237487792969,1115.1351928710938,0.532,11316.0
193,1114.3569946289062,1114.3684387207031,0.751,11718.0
194,1114.2082214355469,1114.2196655273438,0.542,11796.0
195,1114.1853332519531,1114.19677734375,0.616,11808.0
196,1113.9907836914062,1114.0022277832031,0.526,11910.0
197,1111.8049621582031,1111.81640625,0.852,13056.0
198,1111.0267639160156,1111.0382080078125,0.834,13464.0
199,1109.5962524414062,1109.6076965332031,0.501,14214.0
