,start_freq,end_freq,probability,index
0,1077.3468017578125,1077.3582458496094,0.505,1554.0
1,1075.2983093261719,1075.3097534179688,0.582,2628.0
2,1074.1195678710938,1074.1310119628906,0.648,3246.0
3,1069.0040588378906,1069.0155029296875,0.628,5928.0
4,1068.4547424316406,1068.4661865234375,0.532,6216.0
5,1063.1675720214844,1063.1790161132812,0.638,8988.0
6,1057.9032897949219,1057.9147338867188,0.523,11748.0
7,1056.0035705566406,1056.0150146484375,0.512,12744.0
8,1039.48974609375,1039.5011901855469,0.8,21402.0
9,1029.4418334960938,1029.4532775878906,0.6,26670.0
10,1026.7066955566406,1026.7181396484375,0.596,28104.0
11,1136.6386413574219,1136.6500854492188,0.694,36.0
12,1128.3645629882812,1128.3760070800781,0.502,4374.0
13,1119.9874877929688,1119.9989318847656,0.663,8766.0
14,1114.9635314941406,1114.9749755859375,0.51,11400.0
15,1110.2142333984375,1110.2256774902344,0.554,13890.0
16,1107.9025268554688,1107.9139709472656,0.53,15102.0
17,1105.5107116699219,1105.5221557617188,0.947,16356.0
18,1103.2218933105469,1103.2333374023438,0.717,17556.0
19,1103.0502319335938,1103.0616760253906,0.501,17646.0
20,1099.9946594238281,1100.006103515625,0.721,19248.0
21,1099.1706848144531,1099.18212890625,0.559,19680.0
22,1093.68896484375,1093.7004089355469,0.578,22554.0
23,1093.4600830078125,1093.4715270996094,0.645,22674.0
24,1092.0753479003906,1092.0867919921875,0.554,23400.0
25,1091.4573669433594,1091.4688110351562,0.647,23724.0
26,1091.3429260253906,1091.3543701171875,0.827,23784.0
27,1090.9652709960938,1090.9767150878906,0.519,23982.0
28,1090.9080505371094,1090.9194946289062,0.768,24012.0
29,1090.7020568847656,1090.7135009765625,0.752,24120.0
30,1089.9696350097656,1089.9810791015625,0.682,24504.0
31,1089.3287658691406,1089.3402099609375,0.803,24840.0
32,1089.0541076660156,1089.0655517578125,0.587,24984.0
33,1088.6421203613281,1088.653564453125,0.657,25200.0
34,1088.4819030761719,1088.4933471679688,0.648,25284.0
