,start_freq,end_freq,probability,index
0,1080.2650451660156,1080.2764892578125,0.554,24.0
1,1078.1822204589844,1078.1936645507812,0.575,1116.0
2,1076.2825012207031,1076.2939453125,0.638,2112.0
3,1076.2252807617188,1076.2367248535156,0.691,2142.0
4,1075.8590698242188,1075.8705139160156,0.653,2334.0
5,1070.526123046875,1070.5375671386719,0.672,5130.0
6,1070.5146789550781,1070.526123046875,0.538,5136.0
7,1068.8323974609375,1068.8438415527344,0.727,6018.0
8,1068.1571960449219,1068.1686401367188,0.602,6372.0
9,1066.7266845703125,1066.7381286621094,0.667,7122.0
10,1066.131591796875,1066.1430358886719,0.504,7434.0
11,1060.5239868164062,1060.5354309082031,0.699,10374.0
12,1060.1577758789062,1060.1692199707031,0.556,10566.0
13,1058.8188171386719,1058.8302612304688,0.619,11268.0
14,1058.4182739257812,1058.4297180175781,0.623,11478.0
15,1055.1338195800781,1055.145263671875,0.573,13200.0
16,1052.2727966308594,1052.2842407226562,0.514,14700.0
17,1046.7681884765625,1046.7796325683594,0.689,17586.0
18,1045.623779296875,1045.6352233886719,0.833,18186.0
19,1045.5665588378906,1045.5780029296875,0.618,18216.0
20,1043.5409545898438,1043.5523986816406,0.705,19278.0
21,1043.1632995605469,1043.1747436523438,0.608,19476.0
22,1041.7442321777344,1041.7556762695312,0.586,20220.0
23,1041.1262512207031,1041.1376953125,0.545,20544.0
24,1040.2565002441406,1040.2679443359375,0.752,21000.0
25,1040.0848388671875,1040.0962829589844,0.637,21090.0
26,1038.8031005859375,1038.8145446777344,0.722,21762.0
27,1036.9949340820312,1037.0063781738281,0.545,22710.0
28,1036.2625122070312,1036.2739562988281,0.616,23094.0
29,1036.2510681152344,1036.2625122070312,0.57,23100.0
30,1036.19384765625,1036.2052917480469,0.661,23130.0
31,1036.1709594726562,1036.1824035644531,0.57,23142.0
32,1036.0679626464844,1036.0794067382812,0.52,23196.0
33,1035.9764099121094,1035.9878540039062,0.654,23244.0
34,1025.9628295898438,1025.9742736816406,0.512,28494.0
35,1025.4249572753906,1025.4364013671875,0.537,28776.0
36,1025.115966796875,1025.1274108886719,0.52,28938.0
37,1023.92578125,1023.9372253417969,0.561,29562.0
38,1136.1465454101562,1136.1579895019531,0.532,294.0
39,1135.8146667480469,1135.8261108398438,0.742,468.0
40,1135.4484558105469,1135.4598999023438,0.526,660.0
41,1131.6490173339844,1131.6604614257812,0.692,2652.0
42,1130.0468444824219,1130.0582885742188,0.652,3492.0
43,1129.9552917480469,1129.9667358398438,0.567,3540.0
44,1129.0397644042969,1129.0512084960938,0.682,4020.0
45,1128.3988952636719,1128.4103393554688,0.706,4356.0
46,1128.2386779785156,1128.2501220703125,0.885,4440.0
47,1126.0986328125,1126.1100769042969,0.83,5562.0
48,1125.2632141113281,1125.274658203125,0.569,6000.0
49,1123.9814758300781,1123.992919921875,0.912,6672.0
50,1123.8555908203125,1123.8670349121094,0.767,6738.0
51,1120.147705078125,1120.1591491699219,0.799,8682.0
52,1119.5411682128906,1119.5526123046875,0.629,9000.0
53,1118.9346313476562,1118.9460754394531,0.677,9318.0
54,1116.5313720703125,1116.5428161621094,0.613,10578.0
55,1114.7575378417969,1114.7689819335938,0.593,11508.0
56,1112.8463745117188,1112.8578186035156,0.738,12510.0
57,1112.3428344726562,1112.3542785644531,0.63,12774.0
58,1110.3858947753906,1110.3973388671875,0.544,13800.0
59,1109.2414855957031,1109.2529296875,0.518,14400.0
60,1109.2300415039062,1109.2414855957031,0.649,14406.0
61,1104.9842834472656,1104.9957275390625,0.53,16632.0
62,1104.4464111328125,1104.4578552246094,0.909,16914.0
63,1104.1831970214844,1104.1946411132812,0.546,17052.0
64,1104.1374206542969,1104.1488647460938,0.517,17076.0
65,1103.8284301757812,1103.8398742675781,0.832,17238.0
66,1101.37939453125,1101.3908386230469,0.713,18522.0
67,1100.64697265625,1100.6584167480469,0.771,18906.0
68,1099.9946594238281,1100.006103515625,0.605,19248.0
69,1099.9374389648438,1099.9488830566406,0.767,19278.0
70,1099.2851257324219,1099.2965698242188,0.521,19620.0
71,1099.0219116210938,1099.0333557128906,0.577,19758.0
72,1098.3123779296875,1098.3238220214844,0.558,20130.0
73,1097.3052978515625,1097.3167419433594,0.616,20658.0
74,1097.1565246582031,1097.16796875,0.745,20736.0
75,1096.7330932617188,1096.7445373535156,0.597,20958.0
76,1096.5957641601562,1096.6072082519531,0.668,21030.0
77,1096.25244140625,1096.2638854980469,0.578,21210.0
78,1095.0965881347656,1095.1080322265625,0.513,21816.0
79,1095.0279235839844,1095.0393676757812,0.643,21852.0
80,1094.5930480957031,1094.6044921875,0.597,22080.0
81,1094.4442749023438,1094.4557189941406,0.564,22158.0
82,1091.583251953125,1091.5946960449219,0.76,23658.0
83,1091.5374755859375,1091.5489196777344,0.698,23682.0
84,1090.0955200195312,1090.1069641113281,0.756,24438.0
85,1089.9925231933594,1090.0039672851562,0.562,24492.0
86,1089.84375,1089.8551940917969,0.664,24570.0
87,1089.5576477050781,1089.569091796875,0.867,24720.0
88,1088.5848999023438,1088.5963439941406,0.579,25230.0
89,1087.7952575683594,1087.8067016601562,0.516,25644.0
90,1086.9712829589844,1086.9827270507812,0.609,26076.0
91,1086.5249633789062,1086.5364074707031,0.506,26310.0
92,1084.4306945800781,1084.442138671875,0.567,27408.0
93,1191.8220520019531,1191.83349609375,0.653,672.0
94,1190.4945373535156,1190.5059814453125,0.737,1368.0
95,1189.4989013671875,1189.5103454589844,0.806,1890.0
96,1189.1555786132812,1189.1670227050781,0.793,2070.0
97,1186.1686706542969,1186.1801147460938,0.764,3636.0
98,1184.1545104980469,1184.1659545898438,0.61,4692.0
99,1183.5365295410156,1183.5479736328125,0.615,5016.0
100,1183.1245422363281,1183.135986328125,0.547,5232.0
101,1182.8155517578125,1182.8269958496094,0.505,5394.0
102,1182.6095581054688,1182.6210021972656,0.725,5502.0
103,1182.5294494628906,1182.5408935546875,0.591,5544.0
104,1182.4264526367188,1182.4378967285156,0.657,5598.0
105,1182.0831298828125,1182.0945739746094,0.53,5778.0
106,1181.2477111816406,1181.2591552734375,0.702,6216.0
107,1181.1904907226562,1181.2019348144531,0.57,6246.0
108,1180.6983947753906,1180.7098388671875,0.543,6504.0
109,1180.2978515625,1180.3092956542969,0.558,6714.0
110,1180.2635192871094,1180.2749633789062,0.505,6732.0
111,1180.1834106445312,1180.1948547363281,0.589,6774.0
112,1180.1605224609375,1180.1719665527344,0.508,6786.0
113,1180.0575256347656,1180.0689697265625,0.561,6840.0
114,1180.0117492675781,1180.023193359375,0.747,6864.0
115,1179.9774169921875,1179.9888610839844,0.522,6882.0
116,1179.8973083496094,1179.9087524414062,0.539,6924.0
117,1179.6340942382812,1179.6455383300781,0.517,7062.0
118,1179.4052124023438,1179.4166564941406,0.523,7182.0
119,1179.0275573730469,1179.0390014648438,0.565,7380.0
120,1178.9932250976562,1179.0046691894531,0.596,7398.0
121,1178.9588928222656,1178.9703369140625,0.604,7416.0
122,1178.6842346191406,1178.6956787109375,0.743,7560.0
123,1178.5240173339844,1178.5354614257812,0.514,7644.0
124,1178.375244140625,1178.3866882324219,0.615,7722.0
125,1178.0319213867188,1178.0433654785156,0.716,7902.0
126,1177.8488159179688,1177.8602600097656,0.54,7998.0
127,1177.734375,1177.7458190917969,0.527,8058.0
128,1177.6313781738281,1177.642822265625,0.603,8112.0
129,1177.5283813476562,1177.5398254394531,0.507,8166.0
130,1177.2537231445312,1177.2651672363281,0.582,8310.0
131,1177.0820617675781,1177.093505859375,0.566,8400.0
132,1176.8989562988281,1176.910400390625,0.7,8496.0
133,1176.7158508300781,1176.727294921875,0.505,8592.0
134,1176.6357421875,1176.6471862792969,0.573,8634.0
135,1176.4984130859375,1176.5098571777344,0.525,8706.0
136,1176.4755249023438,1176.4869689941406,0.611,8718.0
137,1176.361083984375,1176.3725280761719,0.685,8778.0
138,1176.3496398925781,1176.361083984375,0.57,8784.0
139,1176.08642578125,1176.0978698730469,0.55,8922.0
140,1175.9033203125,1175.9147644042969,0.585,9018.0
141,1175.7888793945312,1175.8003234863281,0.506,9078.0
142,1175.7774353027344,1175.7888793945312,0.529,9084.0
143,1175.72021484375,1175.7316589355469,0.581,9114.0
144,1175.6515502929688,1175.6629943847656,0.764,9150.0
145,1175.445556640625,1175.4570007324219,0.504,9258.0
146,1175.1594543457031,1175.1708984375,0.58,9408.0
147,1175.1480102539062,1175.1594543457031,0.581,9414.0
148,1175.1365661621094,1175.1480102539062,0.578,9420.0
149,1175.0907897949219,1175.1022338867188,0.578,9444.0
150,1175.0335693359375,1175.0450134277344,0.539,9474.0
151,1174.9191284179688,1174.9305725097656,0.637,9534.0
152,1174.8847961425781,1174.896240234375,0.568,9552.0
153,1174.6673583984375,1174.6788024902344,0.536,9666.0
154,1174.5414733886719,1174.5529174804688,0.529,9732.0
155,1174.2095947265625,1174.2210388183594,0.505,9906.0
156,1174.1981506347656,1174.2095947265625,0.67,9912.0
157,1173.7060546875,1173.7174987792969,0.531,10170.0
158,1173.52294921875,1173.5343933105469,0.541,10266.0
159,1173.4428405761719,1173.4542846679688,0.531,10308.0
160,1173.3169555664062,1173.3283996582031,0.63,10374.0
161,1172.9736328125,1172.9850769042969,0.557,10554.0
162,1172.8477478027344,1172.8591918945312,0.659,10620.0
163,1172.5845336914062,1172.5959777832031,0.697,10758.0
164,1172.5502014160156,1172.5616455078125,0.554,10776.0
165,1172.5273132324219,1172.5387573242188,0.634,10788.0
166,1172.149658203125,1172.1611022949219,0.693,10986.0
167,1172.0237731933594,1172.0352172851562,0.633,11052.0
168,1171.9779968261719,1171.9894409179688,0.512,11076.0
169,1171.966552734375,1171.9779968261719,0.544,11082.0
170,1171.8635559082031,1171.875,0.627,11136.0
171,1171.6461181640625,1171.6575622558594,0.536,11250.0
172,1171.6346740722656,1171.6461181640625,0.575,11256.0
173,1171.3714599609375,1171.3829040527344,0.649,11394.0
174,1171.0853576660156,1171.0968017578125,0.511,11544.0
175,1171.0395812988281,1171.051025390625,0.596,11568.0
176,1171.0052490234375,1171.0166931152344,0.615,11586.0
177,1170.22705078125,1170.2384948730469,0.591,11994.0
178,1170.0210571289062,1170.0325012207031,0.661,12102.0
179,1169.7006225585938,1169.7120666503906,0.501,12270.0
180,1169.6434020996094,1169.6548461914062,0.652,12300.0
181,1169.5632934570312,1169.5747375488281,0.507,12342.0
182,1169.219970703125,1169.2314147949219,0.511,12522.0
183,1168.7965393066406,1168.8079833984375,0.509,12744.0
184,1168.487548828125,1168.4989929199219,0.538,12906.0
185,1167.1371459960938,1167.1485900878906,0.54,13614.0
186,1166.6793823242188,1166.6908264160156,0.53,13854.0
187,1164.00146484375,1164.0129089355469,0.562,15258.0
188,1163.1202697753906,1163.1317138671875,0.826,15720.0
189,1162.9714965820312,1162.9829406738281,0.698,15798.0
190,1162.6739501953125,1162.6853942871094,0.654,15954.0
191,1159.4696044921875,1159.4810485839844,0.562,17634.0
192,1158.4510803222656,1158.4625244140625,0.783,18168.0
193,1158.2679748535156,1158.2794189453125,0.833,18264.0
194,1158.0276489257812,1158.0390930175781,0.518,18390.0
195,1153.8162231445312,1153.8276672363281,0.703,20598.0
196,1153.6903381347656,1153.7017822265625,0.599,20664.0
197,1153.106689453125,1153.1181335449219,0.529,20970.0
198,1153.0036926269531,1153.01513671875,0.725,21024.0
199,1152.7175903320312,1152.7290344238281,0.589,21174.0
200,1151.8478393554688,1151.8592834472656,0.614,21630.0
201,1151.2184143066406,1151.2298583984375,0.534,21960.0
202,1150.4859924316406,1150.4974365234375,0.568,22344.0
203,1149.8451232910156,1149.8565673828125,0.83,22680.0
204,1149.2500305175781,1149.261474609375,0.766,22992.0
205,1149.1584777832031,1149.169921875,0.529,23040.0
206,1148.0140686035156,1148.0255126953125,0.885,23640.0
207,1144.5121765136719,1144.5236206054688,0.541,25476.0
208,1142.5209045410156,1142.5323486328125,0.793,26520.0
209,1142.3377990722656,1142.3492431640625,0.536,26616.0
210,1141.7770385742188,1141.7884826660156,0.514,26910.0
211,1138.9503479003906,1138.9617919921875,0.821,28392.0
212,1138.9389038085938,1138.9503479003906,0.816,28398.0
213,1138.8702392578125,1138.8816833496094,0.707,28434.0
214,1138.8473510742188,1138.8587951660156,0.769,28446.0
215,1138.7901306152344,1138.8015747070312,0.703,28476.0
216,1138.7786865234375,1138.7901306152344,0.776,28482.0
217,1138.7672424316406,1138.7786865234375,0.544,28488.0
218,1137.5770568847656,1137.5885009765625,0.627,29112.0
219,1136.7988586425781,1136.810302734375,0.564,29520.0
220,1248.9967346191406,1249.0081787109375,0.534,264.0
221,1248.870849609375,1248.8822937011719,0.538,330.0
222,1248.6991882324219,1248.7106323242188,0.78,420.0
223,1248.59619140625,1248.6076354980469,0.652,474.0
224,1248.5618591308594,1248.5733032226562,0.523,492.0
225,1248.5275268554688,1248.5389709472656,0.55,510.0
226,1248.4931945800781,1248.504638671875,0.693,528.0
227,1248.4016418457031,1248.4130859375,0.746,576.0
228,1248.3329772949219,1248.3444213867188,0.533,612.0
229,1248.2414245605469,1248.2528686523438,0.547,660.0
230,1247.8752136230469,1247.8866577148438,0.522,852.0
231,1247.3258972167969,1247.3373413085938,0.726,1140.0
232,1246.7994689941406,1246.8109130859375,0.503,1416.0
233,1246.1700439453125,1246.1814880371094,0.645,1746.0
234,1245.5177307128906,1245.5291748046875,0.56,2088.0
235,1244.3618774414062,1244.3733215332031,0.601,2694.0
236,1243.4120178222656,1243.4234619140625,0.526,3192.0
237,1242.7253723144531,1242.73681640625,0.602,3552.0
238,1242.6910400390625,1242.7024841308594,0.577,3570.0
239,1242.4392700195312,1242.4507141113281,0.631,3702.0
240,1232.7232360839844,1232.7346801757812,0.609,8796.0
241,1228.9581298828125,1228.9695739746094,0.537,10770.0
242,1228.8780212402344,1228.8894653320312,0.554,10812.0
243,1228.8665771484375,1228.8780212402344,0.588,10818.0
244,1228.1913757324219,1228.2028198242188,0.611,11172.0
245,1227.9281616210938,1227.9396057128906,0.621,11310.0
246,1227.9167175292969,1227.9281616210938,0.66,11316.0
247,1227.8251647949219,1227.8366088867188,0.691,11364.0
248,1227.72216796875,1227.7336120605469,0.518,11418.0
