,start_freq,end_freq,probability,index
0,1080.1734924316406,1080.1849365234375,0.541,72.0
1,1067.8596496582031,1067.87109375,0.74,6528.0
2,1067.8138732910156,1067.8253173828125,0.701,6552.0
3,1067.7909851074219,1067.8024291992188,0.906,6564.0
4,1067.7566528320312,1067.7680969238281,0.671,6582.0
5,1067.7452087402344,1067.7566528320312,0.757,6588.0
6,1067.7337646484375,1067.7452087402344,0.597,6594.0
7,1067.6765441894531,1067.68798828125,0.581,6624.0
8,1067.6536560058594,1067.6651000976562,0.858,6636.0
9,1067.5849914550781,1067.596435546875,0.516,6672.0
10,1067.0013427734375,1067.0127868652344,0.514,6978.0
11,1066.9097900390625,1066.9212341308594,0.676,7026.0
12,1066.8983459472656,1066.9097900390625,0.542,7032.0
13,1066.864013671875,1066.8754577636719,0.834,7050.0
14,1066.5550231933594,1066.5664672851562,0.584,7212.0
15,1066.5206909179688,1066.5321350097656,0.614,7230.0
16,1066.4863586425781,1066.497802734375,0.659,7248.0
17,1066.2460327148438,1066.2574768066406,0.544,7374.0
18,1066.2345886230469,1066.2460327148438,0.67,7380.0
19,1065.948486328125,1065.9599304199219,0.577,7530.0
20,1065.9370422363281,1065.948486328125,0.575,7536.0
21,1065.8340454101562,1065.8454895019531,0.544,7590.0
22,1065.8226013183594,1065.8340454101562,0.585,7596.0
23,1065.7882690429688,1065.7997131347656,0.525,7614.0
24,1065.4678344726562,1065.4792785644531,0.658,7782.0
25,1065.3648376464844,1065.3762817382812,0.581,7836.0
26,1065.3419494628906,1065.3533935546875,0.548,7848.0
27,1065.1473999023438,1065.1588439941406,0.501,7950.0
28,1065.1359558105469,1065.1473999023438,0.743,7956.0
29,1065.12451171875,1065.1359558105469,0.822,7962.0
30,1065.0901794433594,1065.1016235351562,0.827,7980.0
31,1065.0558471679688,1065.0672912597656,0.956,7998.0
32,1064.9986267089844,1065.0100708007812,0.543,8028.0
33,1064.9871826171875,1064.9986267089844,0.898,8034.0
34,1064.9757385253906,1064.9871826171875,0.527,8040.0
35,1064.8727416992188,1064.8841857910156,0.852,8094.0
36,1064.849853515625,1064.8612976074219,0.507,8106.0
37,1063.9572143554688,1063.9686584472656,0.785,8574.0
38,1063.8771057128906,1063.8885498046875,0.631,8616.0
39,1063.385009765625,1063.3964538574219,0.752,8874.0
40,1063.3735656738281,1063.385009765625,0.705,8880.0
41,1063.3506774902344,1063.3621215820312,0.746,8892.0
42,1063.0531311035156,1063.0645751953125,0.744,9048.0
43,1063.0416870117188,1063.0531311035156,0.594,9054.0
44,1063.018798828125,1063.0302429199219,0.583,9066.0
45,1062.9386901855469,1062.9501342773438,0.672,9108.0
46,1062.8814697265625,1062.8929138183594,0.716,9138.0
47,1062.8128051757812,1062.8242492675781,0.527,9174.0
48,1062.5267028808594,1062.5381469726562,0.572,9324.0
49,1062.2291564941406,1062.2406005859375,0.593,9480.0
50,1062.1261596679688,1062.1376037597656,0.808,9534.0
51,1062.103271484375,1062.1147155761719,0.744,9546.0
52,1062.0918273925781,1062.103271484375,0.738,9552.0
53,1062.0346069335938,1062.0460510253906,0.646,9582.0
54,1060.7185363769531,1060.72998046875,0.776,10272.0
55,1060.2378845214844,1060.2493286132812,0.607,10524.0
56,1059.99755859375,1060.0090026855469,0.595,10650.0
57,1059.8258972167969,1059.8373413085938,0.567,10740.0
58,1059.8030090332031,1059.814453125,0.536,10752.0
59,1059.1163635253906,1059.1278076171875,0.615,11112.0
60,1058.9332580566406,1058.9447021484375,0.727,11208.0
61,1058.4983825683594,1058.5098266601562,0.549,11436.0
62,1058.3953857421875,1058.4068298339844,0.593,11490.0
63,1057.3654174804688,1057.3768615722656,0.829,12030.0
64,1057.3310852050781,1057.342529296875,0.683,12048.0
65,1057.1365356445312,1057.1479797363281,0.558,12150.0
66,1056.060791015625,1056.0722351074219,0.621,12714.0
67,1052.9136657714844,1052.9251098632812,0.65,14364.0
68,1051.8836975097656,1051.8951416015625,0.525,14904.0
69,1045.7382202148438,1045.7496643066406,0.524,18126.0
70,1044.8799133300781,1044.891357421875,0.593,18576.0
71,1043.5523986816406,1043.5638427734375,0.501,19272.0
72,1042.9801940917969,1042.9916381835938,0.864,19572.0
73,1042.8314208984375,1042.8428649902344,0.506,19650.0
74,1042.3393249511719,1042.3507690429688,0.603,19908.0
75,1042.3049926757812,1042.3164367675781,0.513,19926.0
76,1041.778564453125,1041.7900085449219,0.674,20202.0
77,1041.6297912597656,1041.6412353515625,0.538,20280.0
78,1041.6183471679688,1041.6297912597656,0.566,20286.0
79,1041.3551330566406,1041.3665771484375,0.74,20424.0
80,1040.5311584472656,1040.5426025390625,0.727,20856.0
81,1040.4853820800781,1040.496826171875,0.684,20880.0
82,1040.2793884277344,1040.2908325195312,0.632,20988.0
83,1039.7987365722656,1039.8101806640625,0.642,21240.0
84,1039.1921997070312,1039.2036437988281,0.91,21558.0
85,1039.0892028808594,1039.1006469726562,0.505,21612.0
86,1039.0205383300781,1039.031982421875,0.839,21648.0
87,1038.75732421875,1038.7687683105469,0.507,21786.0
88,1038.6772155761719,1038.6886596679688,0.669,21828.0
89,1033.3099365234375,1033.3213806152344,0.612,24642.0
90,1032.5431823730469,1032.5546264648438,0.631,25044.0
91,1031.9938659667969,1032.0053100585938,0.65,25332.0
92,1031.9137573242188,1031.9252014160156,0.567,25374.0
93,1031.7649841308594,1031.7764282226562,0.51,25452.0
94,1031.1355590820312,1031.1470031738281,0.705,25782.0
95,1031.1126708984375,1031.1241149902344,0.525,25794.0
96,1030.0941467285156,1030.1055908203125,0.839,26328.0
97,1030.0827026367188,1030.0941467285156,0.825,26334.0
98,1030.0712585449219,1030.0827026367188,0.54,26340.0
99,1030.059814453125,1030.0712585449219,0.523,26346.0
100,1030.0254821777344,1030.0369262695312,0.843,26364.0
101,1030.0140380859375,1030.0254821777344,0.933,26370.0
102,1029.9911499023438,1030.0025939941406,0.612,26382.0
103,1029.9568176269531,1029.96826171875,0.564,26400.0
104,1029.9110412597656,1029.9224853515625,0.764,26424.0
105,1029.7737121582031,1029.78515625,0.879,26496.0
106,1029.7508239746094,1029.7622680664062,0.732,26508.0
107,1029.7393798828125,1029.7508239746094,0.683,26514.0
108,1029.7164916992188,1029.7279357910156,0.645,26526.0
