,start_freq,end_freq,probability,index
0,1858.1336975097656,1858.1451416015625,0.598,1368.0
1,1849.5964050292969,1849.6078491210938,0.601,5844.0
2,1848.7380981445312,1848.7495422363281,0.591,6294.0
3,1839.9375915527344,1839.9490356445312,0.601,10908.0
4,1839.2852783203125,1839.2967224121094,0.537,11250.0
5,1837.5228881835938,1837.5343322753906,0.586,12174.0
6,1837.5114440917969,1837.5228881835938,0.881,12180.0
7,1837.4542236328125,1837.4656677246094,0.582,12210.0
8,1837.4198913574219,1837.4313354492188,0.652,12228.0
9,1827.2232055664062,1827.2346496582031,0.549,17574.0
10,1825.3005981445312,1825.3120422363281,0.543,18582.0
11,1815.4586791992188,1815.4701232910156,0.573,23742.0
12,1923.37646484375,1923.3879089355469,0.816,90.0
13,1923.0903625488281,1923.101806640625,0.525,240.0
14,1922.9530334472656,1922.9644775390625,0.661,312.0
15,1922.7813720703125,1922.7928161621094,0.577,402.0
16,1922.0832824707031,1922.0947265625,0.626,768.0
17,1921.820068359375,1921.8315124511719,0.858,906.0
18,1921.6026306152344,1921.6140747070312,0.596,1020.0
19,1921.5682983398438,1921.5797424316406,0.698,1038.0
20,1921.3966369628906,1921.4080810546875,0.534,1128.0
21,1921.3050842285156,1921.3165283203125,0.785,1176.0
22,1921.0533142089844,1921.0647583007812,0.507,1308.0
23,1900.1907348632812,1900.2021789550781,0.524,12246.0
24,1888.58642578125,1888.5978698730469,0.561,18330.0
25,1885.2676391601562,1885.2790832519531,0.507,20070.0
26,1883.9057922363281,1883.917236328125,0.517,20784.0
27,1871.3973999023438,1871.4088439941406,0.564,27342.0
28,1983.0459594726562,1983.0574035644531,0.587,1734.0
29,1963.6024475097656,1963.6138916015625,0.559,11928.0
30,1958.0291748046875,1958.0406188964844,0.546,14850.0
31,1957.6858520507812,1957.6972961425781,0.566,15030.0
32,1948.0842590332031,1948.095703125,0.51,20064.0
33,1944.1360473632812,1944.1474914550781,0.556,22134.0
34,1939.9703979492188,1939.9818420410156,0.647,24318.0
35,1938.1851196289062,1938.1965637207031,0.521,25254.0
36,1937.2123718261719,1937.2238159179688,0.501,25764.0
37,1936.0336303710938,1936.0450744628906,0.517,26382.0
38,1933.1611633300781,1933.172607421875,0.647,27888.0
39,1928.961181640625,1928.9726257324219,0.503,30090.0
40,1928.9497375488281,1928.961181640625,0.563,30096.0
41,1928.8467407226562,1928.8581848144531,0.553,30150.0
42,1928.8009643554688,1928.8124084472656,0.599,30174.0
43,1928.6979675292969,1928.7094116210938,0.695,30228.0
44,1928.5720825195312,1928.5835266113281,0.595,30294.0
45,1928.5148620605469,1928.5263061523438,0.599,30324.0
46,1928.411865234375,1928.4233093261719,0.554,30378.0
47,1928.3088684082031,1928.3203125,0.539,30432.0
48,1928.2974243164062,1928.3088684082031,0.841,30438.0
49,1928.2745361328125,1928.2859802246094,0.52,30450.0
50,1928.2516479492188,1928.2630920410156,0.563,30462.0
51,1928.1600952148438,1928.1715393066406,0.614,30510.0
52,1928.0570983886719,1928.0685424804688,0.585,30564.0
53,1928.045654296875,1928.0570983886719,0.638,30570.0
54,1928.0227661132812,1928.0342102050781,0.57,30582.0
55,1927.9655456542969,1927.9769897460938,0.523,30612.0
56,1927.8282165527344,1927.8396606445312,0.701,30684.0
57,1927.77099609375,1927.7824401855469,0.558,30714.0
58,1927.2560119628906,1927.2674560546875,0.731,30984.0
59,1926.3862609863281,1926.397705078125,0.695,31440.0
60,1925.115966796875,1925.1274108886719,0.661,32106.0
61,1925.0587463378906,1925.0701904296875,0.79,32136.0
62,1924.7268676757812,1924.7383117675781,0.897,32310.0
63,1924.6696472167969,1924.6810913085938,0.577,32340.0
64,1923.5710144042969,1923.5824584960938,0.669,32916.0
65,2047.9911804199219,2048.0026245117188,0.516,612.0
66,2044.7410583496094,2044.7525024414062,0.588,2316.0
67,2043.1732177734375,2043.1846618652344,0.507,3138.0
68,2042.4293518066406,2042.4407958984375,0.677,3528.0
69,2030.9623718261719,2030.9738159179688,0.61,9540.0
70,2030.2986145019531,2030.31005859375,0.77,9888.0
71,2026.4533996582031,2026.46484375,0.502,11904.0
72,2024.0959167480469,2024.1073608398438,0.592,13140.0
73,2022.6539611816406,2022.6654052734375,0.554,13896.0
