,start_freq,end_freq,probability
0,1860.6056213378906,1860.6170654296875,0.536
1,1860.5827331542969,1860.5941772460938,0.638
2,1860.3538513183594,1860.3652954101562,0.503
3,1860.2851867675781,1860.296630859375,0.707
4,1860.2508544921875,1860.2622985839844,0.515
5,1860.1364135742188,1860.1478576660156,0.763
6,1860.0791931152344,1860.0906372070312,0.556
7,1859.7816467285156,1859.7930908203125,0.681
8,1859.7015380859375,1859.7129821777344,0.728
9,1859.6672058105469,1859.6786499023438,0.645
10,1859.6328735351562,1859.6443176269531,0.777
11,1859.5413208007812,1859.5527648925781,0.754
12,1859.5069885253906,1859.5184326171875,0.557
13,1859.4841003417969,1859.4955444335938,0.629
14,1859.4268798828125,1859.4383239746094,0.618
15,1859.381103515625,1859.3925476074219,0.55
16,1859.3009948730469,1859.3124389648438,0.602
17,1859.1865539550781,1859.197998046875,0.583
18,1859.1751098632812,1859.1865539550781,0.583
19,1859.1178894042969,1859.1293334960938,0.833
20,1858.9691162109375,1858.9805603027344,0.506
21,1858.7974548339844,1858.8088989257812,0.68
22,1858.5456848144531,1858.55712890625,0.836
23,1858.4884643554688,1858.4999084472656,0.55
24,1858.4197998046875,1858.4312438964844,0.609
25,1858.3854675292969,1858.3969116210938,0.667
26,1858.3625793457031,1858.3740234375,0.735
27,1858.3168029785156,1858.3282470703125,0.763
28,1858.2939147949219,1858.3053588867188,0.53
29,1858.2138061523438,1858.2252502441406,0.615
30,1858.1336975097656,1858.1451416015625,0.523
31,1857.9963684082031,1858.0078125,0.602
32,1857.8132629394531,1857.82470703125,0.51
33,1857.7102661132812,1857.7217102050781,0.516
34,1857.6759338378906,1857.6873779296875,0.743
35,1857.5958251953125,1857.6072692871094,0.598
36,1857.5042724609375,1857.5157165527344,0.523
37,1857.4470520019531,1857.45849609375,0.594
38,1857.4356079101562,1857.4470520019531,0.882
39,1857.3440551757812,1857.3554992675781,0.9
40,1857.2410583496094,1857.2525024414062,0.745
41,1857.2296142578125,1857.2410583496094,0.545
42,1857.183837890625,1857.1952819824219,0.67
43,1856.9320678710938,1856.9435119628906,0.549
44,1856.7947387695312,1856.8061828613281,0.592
45,1856.7718505859375,1856.7832946777344,0.578
46,1856.7146301269531,1856.72607421875,0.702
47,1856.6459655761719,1856.6574096679688,0.647
48,1856.5315246582031,1856.54296875,0.522
49,1856.5086364746094,1856.5200805664062,0.625
50,1856.4399719238281,1856.451416015625,0.679
51,1856.3941955566406,1856.4056396484375,0.539
52,1856.3140869140625,1856.3255310058594,0.733
53,1856.1538696289062,1856.1653137207031,0.513
54,1856.1195373535156,1856.1309814453125,0.526
55,1856.0394287109375,1856.0508728027344,0.542
56,1855.9707641601562,1855.9822082519531,0.513
57,1855.9593200683594,1855.9707641601562,0.637
58,1855.8906555175781,1855.902099609375,0.78
59,1855.8448791503906,1855.8563232421875,0.731
60,1855.7876586914062,1855.7991027832031,0.633
61,1855.7762145996094,1855.7876586914062,0.584
62,1855.7533264160156,1855.7647705078125,0.678
63,1855.6846618652344,1855.6961059570312,0.542
64,1855.535888671875,1855.5473327636719,0.505
65,1855.4786682128906,1855.4901123046875,0.539
66,1855.2154541015625,1855.2268981933594,0.883
67,1855.1239013671875,1855.1353454589844,0.553
68,1855.0323486328125,1855.0437927246094,0.877
69,1854.9751281738281,1854.986572265625,0.567
70,1854.89501953125,1854.9064636230469,0.865
71,1854.7233581542969,1854.7348022460938,0.608
72,1854.6318054199219,1854.6432495117188,0.964
73,1854.5402526855469,1854.5516967773438,0.514
74,1854.5173645019531,1854.52880859375,0.541
75,1854.4486999511719,1854.4601440429688,0.836
76,1854.3914794921875,1854.4029235839844,0.672
77,1854.3800354003906,1854.3914794921875,0.573
78,1854.3228149414062,1854.3342590332031,0.692
79,1854.2427062988281,1854.254150390625,0.751
80,1854.2083740234375,1854.2198181152344,0.563
81,1854.1969299316406,1854.2083740234375,0.635
82,1854.1740417480469,1854.1854858398438,0.508
83,1854.1511535644531,1854.16259765625,0.524
84,1854.1053771972656,1854.1168212890625,0.796
85,1853.8650512695312,1853.8764953613281,0.528
86,1853.6361694335938,1853.6476135253906,0.612
87,1853.5331726074219,1853.5446166992188,0.505
88,1853.4988403320312,1853.5102844238281,0.579
89,1853.3729553222656,1853.3843994140625,0.789
90,1853.3615112304688,1853.3729553222656,0.63
91,1853.3157348632812,1853.3271789550781,0.677
92,1853.2699584960938,1853.2814025878906,0.601
93,1853.2470703125,1853.2585144042969,0.558
94,1853.2012939453125,1853.2127380371094,0.567
95,1853.1898498535156,1853.2012939453125,0.58
96,1853.1097412109375,1853.1211853027344,0.522
97,1853.06396484375,1853.0754089355469,0.655
98,1852.9609680175781,1852.972412109375,0.503
99,1852.9151916503906,1852.9266357421875,0.564
100,1852.7091979980469,1852.7206420898438,0.645
101,1852.6863098144531,1852.69775390625,0.567
102,1852.6634216308594,1852.6748657226562,0.55
103,1852.606201171875,1852.6176452636719,0.525
104,1852.5489807128906,1852.5604248046875,0.758
105,1852.5260925292969,1852.5375366210938,0.618
106,1852.4688720703125,1852.4803161621094,0.753
107,1852.4345397949219,1852.4459838867188,0.576
108,1852.3773193359375,1852.3887634277344,0.532
109,1852.2056579589844,1852.2171020507812,0.562
110,1852.1484375,1852.1598815917969,0.502
111,1852.0912170410156,1852.1026611328125,0.534
112,1852.0683288574219,1852.0797729492188,0.538
113,1852.0339965820312,1852.0454406738281,0.578
114,1851.9882202148438,1851.9996643066406,0.537
115,1851.9538879394531,1851.96533203125,0.626
116,1851.8966674804688,1851.9081115722656,0.872
117,1851.7250061035156,1851.7364501953125,0.519
118,1851.7021179199219,1851.7135620117188,0.596
119,1851.4389038085938,1851.4503479003906,0.559
120,1851.3130187988281,1851.324462890625,0.515
121,1851.2672424316406,1851.2786865234375,0.551
122,1851.23291015625,1851.2443542480469,0.916
123,1851.1642456054688,1851.1756896972656,0.984
124,1851.141357421875,1851.1528015136719,0.522
125,1851.0154724121094,1851.0269165039062,0.743
126,1850.9239196777344,1850.9353637695312,0.538
127,1850.8438110351562,1850.8552551269531,0.72
128,1850.8094787597656,1850.8209228515625,0.647
129,1850.7408142089844,1850.7522583007812,0.63
130,1850.7179260253906,1850.7293701171875,0.521
131,1850.6950378417969,1850.7064819335938,0.505
132,1850.6378173828125,1850.6492614746094,0.73
133,1850.5119323730469,1850.5233764648438,0.542
134,1850.4661560058594,1850.4776000976562,0.829
135,1850.4432678222656,1850.4547119140625,0.744
136,1850.408935546875,1850.4203796386719,0.597
137,1850.3631591796875,1850.3746032714844,0.595
138,1850.2830505371094,1850.2944946289062,0.727
139,1850.2716064453125,1850.2830505371094,0.796
140,1850.2601623535156,1850.2716064453125,0.603
141,1850.2372741699219,1850.2487182617188,0.792
142,1850.1914978027344,1850.2029418945312,0.622
143,1850.1800537109375,1850.1914978027344,0.571
144,1850.1571655273438,1850.1686096191406,0.817
145,1850.0885009765625,1850.0999450683594,0.502
146,1850.0198364257812,1850.0312805175781,0.572
147,1849.9168395996094,1849.9282836914062,0.537
148,1849.8939514160156,1849.9053955078125,0.783
149,1849.8138427734375,1849.8252868652344,0.789
150,1849.7222900390625,1849.7337341308594,0.731
151,1849.7108459472656,1849.7222900390625,0.582
152,1849.6994018554688,1849.7108459472656,0.551
153,1849.6650695800781,1849.676513671875,0.544
154,1849.6307373046875,1849.6421813964844,0.666
155,1849.6078491210938,1849.6192932128906,0.913
156,1849.5964050292969,1849.6078491210938,0.606
157,1849.493408203125,1849.5048522949219,0.527
158,1849.4819641113281,1849.493408203125,0.58
159,1849.4705200195312,1849.4819641113281,0.62
160,1849.4361877441406,1849.4476318359375,0.539
161,1849.2874145507812,1849.2988586425781,0.559
162,1849.2073059082031,1849.21875,0.545
163,1849.0699768066406,1849.0814208984375,0.78
164,1848.9555358886719,1848.9669799804688,0.504
165,1848.9326477050781,1848.944091796875,0.617
166,1848.8410949707031,1848.8525390625,0.575
167,1848.760986328125,1848.7724304199219,0.633
168,1848.7380981445312,1848.7495422363281,0.531
169,1848.7266540527344,1848.7380981445312,0.51
170,1848.577880859375,1848.5893249511719,0.681
171,1848.4977722167969,1848.5092163085938,0.678
172,1848.4291076660156,1848.4405517578125,0.573
173,1848.3604431152344,1848.3718872070312,0.89
174,1848.2917785644531,1848.30322265625,0.574
175,1848.1315612792969,1848.1430053710938,0.554
176,1847.9484558105469,1847.9598999023438,0.504
177,1847.93701171875,1847.9484558105469,0.733
178,1847.6966857910156,1847.7081298828125,0.588
179,1847.4334716796875,1847.4449157714844,0.51
180,1847.3648071289062,1847.3762512207031,0.585
181,1847.0100402832031,1847.021484375,0.716
182,1846.9413757324219,1846.9528198242188,0.564
183,1846.929931640625,1846.9413757324219,0.54
184,1846.9070434570312,1846.9184875488281,0.821
185,1846.8154907226562,1846.8269348144531,0.78
186,1846.8040466308594,1846.8154907226562,0.585
187,1846.7124938964844,1846.7239379882812,0.608
