,start_freq,end_freq,probability
0,1860.7200622558594,1860.7315063476562,0.54
1,1860.7086181640625,1860.7200622558594,0.621
2,1860.5598449707031,1860.5712890625,0.543
3,1860.3996276855469,1860.4110717773438,1.0
4,1860.3080749511719,1860.3195190429688,0.519
5,1860.296630859375,1860.3080749511719,0.508
6,1860.2737426757812,1860.2851867675781,0.533
7,1860.2279663085938,1860.2394104003906,0.623
8,1860.205078125,1860.2165222167969,0.702
9,1860.1593017578125,1860.1707458496094,0.768
10,1860.1249694824219,1860.1364135742188,0.602
11,1860.0334167480469,1860.0448608398438,0.517
12,1859.9990844726562,1860.0105285644531,0.954
13,1859.9189758300781,1859.930419921875,0.711
14,1859.9075317382812,1859.9189758300781,0.879
15,1859.8846435546875,1859.8960876464844,0.669
16,1859.8503112792969,1859.8617553710938,0.507
17,1859.7129821777344,1859.7244262695312,0.559
18,1859.6900939941406,1859.7015380859375,0.58
19,1859.6786499023438,1859.6900939941406,0.572
20,1859.564208984375,1859.5756530761719,0.586
21,1859.5184326171875,1859.5298767089844,0.58
22,1859.4268798828125,1859.4383239746094,0.624
23,1859.1293334960938,1859.1407775878906,0.664
24,1859.0835571289062,1859.0950012207031,0.529
25,1858.9691162109375,1858.9805603027344,0.649
26,1858.5685729980469,1858.5800170898438,0.693
27,1858.5456848144531,1858.55712890625,0.536
28,1858.4197998046875,1858.4312438964844,0.536
29,1858.3969116210938,1858.4083557128906,0.847
30,1858.3168029785156,1858.3282470703125,0.595
31,1858.282470703125,1858.2939147949219,0.588
32,1858.2481384277344,1858.2595825195312,0.604
33,1858.1451416015625,1858.1565856933594,0.729
34,1858.1222534179688,1858.1336975097656,0.566
35,1858.099365234375,1858.1108093261719,0.577
36,1858.0764770507812,1858.0879211425781,0.501
37,1857.9620361328125,1857.9734802246094,0.539
38,1857.9391479492188,1857.9505920410156,0.709
39,1857.8819274902344,1857.8933715820312,0.555
40,1857.82470703125,1857.8361511230469,0.587
41,1857.7674865722656,1857.7789306640625,0.547
42,1857.7560424804688,1857.7674865722656,0.572
43,1857.7445983886719,1857.7560424804688,0.581
44,1857.45849609375,1857.4699401855469,0.64
45,1857.4012756347656,1857.4127197265625,0.665
46,1857.3326110839844,1857.3440551757812,0.557
47,1857.3097229003906,1857.3211669921875,0.565
48,1857.275390625,1857.2868347167969,0.547
49,1857.1609497070312,1857.1723937988281,0.802
50,1857.1266174316406,1857.1380615234375,0.649
51,1856.9206237792969,1856.9320678710938,0.537
52,1856.9091796875,1856.9206237792969,0.519
53,1856.8862915039062,1856.8977355957031,0.591
54,1856.8061828613281,1856.817626953125,0.506
55,1856.634521484375,1856.6459655761719,0.537
56,1856.6116333007812,1856.6230773925781,0.564
57,1856.4743041992188,1856.4857482910156,0.707
58,1856.4285278320312,1856.4399719238281,0.75
59,1856.3026428222656,1856.3140869140625,0.666
60,1856.2911987304688,1856.3026428222656,0.602
61,1856.2225341796875,1856.2339782714844,0.6
62,1856.1767578125,1856.1882019042969,0.612
63,1856.1424255371094,1856.1538696289062,0.651
64,1855.9822082519531,1855.99365234375,0.607
65,1855.9593200683594,1855.9707641601562,0.568
66,1855.9135437011719,1855.9249877929688,0.537
67,1855.7304382324219,1855.7418823242188,0.993
68,1855.6388854980469,1855.6503295898438,0.627
69,1855.5816650390625,1855.5931091308594,0.51
70,1855.5702209472656,1855.5816650390625,0.543
71,1855.5130004882812,1855.5244445800781,0.568
72,1855.5015563964844,1855.5130004882812,0.512
73,1855.4901123046875,1855.5015563964844,0.935
74,1855.3985595703125,1855.4100036621094,0.587
75,1855.3070068359375,1855.3184509277344,0.592
76,1855.2841186523438,1855.2955627441406,0.593
77,1855.1811218261719,1855.1925659179688,0.734
78,1855.1353454589844,1855.1467895507812,0.519
79,1855.0666809082031,1855.078125,0.512
80,1854.7576904296875,1854.7691345214844,0.703
81,1854.620361328125,1854.6318054199219,0.872
82,1854.4601440429688,1854.4715881347656,0.698
83,1854.4029235839844,1854.4143676757812,0.505
84,1854.345703125,1854.3571472167969,0.587
85,1854.3342590332031,1854.345703125,0.799
86,1854.2999267578125,1854.3113708496094,0.564
87,1854.1969299316406,1854.2083740234375,0.615
88,1854.0023803710938,1854.0138244628906,0.702
89,1853.9451599121094,1853.9566040039062,0.982
90,1853.8307189941406,1853.8421630859375,0.99
91,1853.7620544433594,1853.7734985351562,0.649
92,1853.6018371582031,1853.61328125,0.642
93,1853.5675048828125,1853.5789489746094,0.791
94,1853.4645080566406,1853.4759521484375,0.511
95,1853.4530639648438,1853.4645080566406,0.634
96,1853.3271789550781,1853.338623046875,0.578
97,1853.2356262207031,1853.2470703125,0.581
98,1853.0982971191406,1853.1097412109375,0.666
99,1853.0868530273438,1853.0982971191406,0.606
100,1852.880859375,1852.8923034667969,0.62
101,1852.8465270996094,1852.8579711914062,0.74
102,1852.8350830078125,1852.8465270996094,0.598
103,1852.8236389160156,1852.8350830078125,0.781
104,1852.8121948242188,1852.8236389160156,0.671
105,1852.8007507324219,1852.8121948242188,0.909
106,1852.7549743652344,1852.7664184570312,0.715
107,1852.7435302734375,1852.7549743652344,0.602
108,1852.6176452636719,1852.6290893554688,0.547
109,1852.5718688964844,1852.5833129882812,0.743
110,1852.5375366210938,1852.5489807128906,0.616
111,1852.4688720703125,1852.4803161621094,0.619
112,1852.4574279785156,1852.4688720703125,0.517
113,1852.3200988769531,1852.33154296875,0.598
114,1852.2972106933594,1852.3086547851562,0.544
115,1852.2285461425781,1852.239990234375,0.519
116,1852.1713256835938,1852.1827697753906,0.696
117,1852.1369934082031,1852.1484375,0.622
118,1852.1026611328125,1852.1141052246094,0.554
119,1852.0912170410156,1852.1026611328125,0.714
120,1851.8280029296875,1851.8394470214844,0.54
121,1851.7822265625,1851.7936706542969,0.818
122,1851.7707824707031,1851.7822265625,0.652
123,1851.7135620117188,1851.7250061035156,0.68
124,1851.690673828125,1851.7021179199219,0.509
125,1851.6334533691406,1851.6448974609375,0.972
126,1851.5876770019531,1851.59912109375,0.585
127,1851.5647888183594,1851.5762329101562,0.61
128,1851.4732360839844,1851.4846801757812,0.584
