,start_freq,end_freq,probability
0,1860.6971740722656,1860.7086181640625,0.512
1,1860.6857299804688,1860.6971740722656,0.546
2,1860.6285095214844,1860.6399536132812,0.846
3,1860.5941772460938,1860.6056213378906,0.741
4,1860.4911804199219,1860.5026245117188,0.683
5,1860.479736328125,1860.4911804199219,0.907
6,1860.3996276855469,1860.4110717773438,0.614
7,1860.3538513183594,1860.3652954101562,0.577
8,1860.3424072265625,1860.3538513183594,0.836
9,1860.1707458496094,1860.1821899414062,0.647
10,1860.1364135742188,1860.1478576660156,0.61
11,1860.1020812988281,1860.113525390625,0.504
12,1860.0791931152344,1860.0906372070312,0.714
13,1859.9990844726562,1860.0105285644531,0.505
14,1859.9418640136719,1859.9533081054688,0.508
15,1859.9075317382812,1859.9189758300781,0.559
16,1859.7702026367188,1859.7816467285156,0.549
17,1859.747314453125,1859.7587585449219,0.614
18,1859.7244262695312,1859.7358703613281,0.627
19,1859.65576171875,1859.6672058105469,0.809
20,1859.5870971679688,1859.5985412597656,0.635
21,1859.47265625,1859.4841003417969,0.534
22,1859.3124389648438,1859.3238830566406,0.607
23,1859.2781066894531,1859.28955078125,0.758
24,1859.2323303222656,1859.2437744140625,0.592
25,1859.0950012207031,1859.1064453125,0.693
26,1859.014892578125,1859.0263366699219,0.584
27,1858.8890075683594,1858.9004516601562,0.626
28,1858.8088989257812,1858.8203430175781,0.53
29,1858.7745666503906,1858.7860107421875,0.973
30,1858.7287902832031,1858.740234375,0.655
31,1858.6830139160156,1858.6944580078125,0.598
32,1858.6143493652344,1858.6257934570312,0.54
33,1858.6029052734375,1858.6143493652344,0.503
34,1858.5113525390625,1858.5227966308594,0.576
35,1858.4999084472656,1858.5113525390625,0.584
36,1858.3854675292969,1858.3969116210938,0.504
37,1858.2595825195312,1858.2710266113281,0.556
38,1858.2481384277344,1858.2595825195312,0.622
39,1858.19091796875,1858.2023620605469,0.77
40,1858.1336975097656,1858.1451416015625,0.605
41,1858.0192565917969,1858.0307006835938,0.627
42,1857.9963684082031,1858.0078125,0.521
43,1857.9277038574219,1857.9391479492188,0.697
44,1857.6644897460938,1857.6759338378906,0.522
45,1857.4699401855469,1857.4813842773438,0.622
46,1857.4470520019531,1857.45849609375,0.6
47,1857.4012756347656,1857.4127197265625,0.729
48,1857.2181701660156,1857.2296142578125,0.51
49,1857.1723937988281,1857.183837890625,0.632
50,1857.1037292480469,1857.1151733398438,0.66
51,1857.0693969726562,1857.0808410644531,0.752
52,1857.0579528808594,1857.0693969726562,0.601
53,1857.0465087890625,1857.0579528808594,0.561
54,1857.0236206054688,1857.0350646972656,0.643
55,1857.0121765136719,1857.0236206054688,0.745
56,1856.9435119628906,1856.9549560546875,0.505
57,1856.8634033203125,1856.8748474121094,0.525
58,1856.8290710449219,1856.8405151367188,0.511
59,1856.7146301269531,1856.72607421875,0.618
60,1856.7031860351562,1856.7146301269531,0.589
61,1856.634521484375,1856.6459655761719,0.532
62,1856.5544128417969,1856.5658569335938,0.624
63,1856.4743041992188,1856.4857482910156,0.506
64,1856.35986328125,1856.3713073730469,0.635
65,1856.3369750976562,1856.3484191894531,0.75
66,1856.2568664550781,1856.268310546875,0.647
67,1856.1538696289062,1856.1653137207031,0.627
68,1856.0508728027344,1856.0623168945312,0.511
69,1855.9822082519531,1855.99365234375,0.557
70,1855.8906555175781,1855.902099609375,0.539
71,1855.8334350585938,1855.8448791503906,0.546
72,1855.810546875,1855.8219909667969,0.552
73,1855.7533264160156,1855.7647705078125,0.579
74,1855.718994140625,1855.7304382324219,0.55
75,1855.6617736816406,1855.6732177734375,0.659
76,1855.6045532226562,1855.6159973144531,0.582
77,1855.1467895507812,1855.1582336425781,0.996
78,1855.1124572753906,1855.1239013671875,1.0
79,1855.0666809082031,1855.078125,0.554
80,1855.0323486328125,1855.0437927246094,0.636
81,1855.0209045410156,1855.0323486328125,0.523
82,1854.7691345214844,1854.7805786132812,0.632
83,1854.6546936035156,1854.6661376953125,0.612
84,1854.5974731445312,1854.6089172363281,0.517
85,1854.5173645019531,1854.52880859375,0.511
86,1854.437255859375,1854.4486999511719,0.584
87,1854.2655944824219,1854.2770385742188,0.56
88,1854.2198181152344,1854.2312622070312,0.563
89,1854.0252685546875,1854.0367126464844,0.55
90,1854.0023803710938,1854.0138244628906,0.542
91,1853.9337158203125,1853.9451599121094,0.567
92,1853.8764953613281,1853.887939453125,0.618
93,1853.8650512695312,1853.8764953613281,0.808
94,1853.8192749023438,1853.8307189941406,0.574
95,1853.5331726074219,1853.5446166992188,0.598
96,1853.4530639648438,1853.4645080566406,0.558
97,1853.3271789550781,1853.338623046875,0.506
98,1853.2585144042969,1853.2699584960938,0.603
99,1853.2356262207031,1853.2470703125,0.808
100,1853.2127380371094,1853.2241821289062,0.513
101,1853.1784057617188,1853.1898498535156,0.615
102,1853.1440734863281,1853.155517578125,0.505
103,1853.0296325683594,1853.0410766601562,0.514
104,1852.9151916503906,1852.9266357421875,0.519
105,1852.8350830078125,1852.8465270996094,0.592
106,1852.7778625488281,1852.789306640625,0.501
107,1852.7549743652344,1852.7664184570312,0.621
108,1852.7435302734375,1852.7549743652344,0.585
109,1852.5947570800781,1852.606201171875,0.634
110,1852.5604248046875,1852.5718688964844,0.516
111,1852.4917602539062,1852.5032043457031,0.58
112,1852.4345397949219,1852.4459838867188,0.826
113,1852.3658752441406,1852.3773193359375,0.506
114,1852.1369934082031,1852.1484375,0.626
115,1852.1141052246094,1852.1255493164062,0.522
116,1851.9424438476562,1851.9538879394531,0.504
117,1851.8966674804688,1851.9081115722656,0.571
118,1851.8852233886719,1851.8966674804688,0.775
119,1851.7250061035156,1851.7364501953125,0.605
120,1851.6448974609375,1851.6563415527344,0.524
121,1851.5647888183594,1851.5762329101562,0.619
122,1851.5533447265625,1851.5647888183594,0.995
123,1851.4274597167969,1851.4389038085938,0.728
124,1851.3702392578125,1851.3816833496094,0.561
125,1851.0955810546875,1851.1070251464844,0.747
126,1850.9696960449219,1850.9811401367188,0.583
127,1850.9353637695312,1850.9468078613281,0.515
128,1850.9010314941406,1850.9124755859375,0.853
129,1850.8209228515625,1850.8323669433594,0.792
130,1850.7865905761719,1850.7980346679688,0.567
131,1850.6378173828125,1850.6492614746094,0.507
132,1850.5462646484375,1850.5577087402344,0.554
133,1850.5233764648438,1850.5348205566406,0.865
134,1850.4776000976562,1850.4890441894531,0.758
135,1850.3974914550781,1850.408935546875,0.583
136,1850.3860473632812,1850.3974914550781,0.509
137,1850.3173828125,1850.3288269042969,0.856
138,1850.1571655273438,1850.1686096191406,0.559
139,1850.13427734375,1850.1457214355469,0.503
140,1850.0885009765625,1850.0999450683594,0.726
141,1850.0656127929688,1850.0770568847656,0.969
142,1849.9626159667969,1849.9740600585938,0.565
143,1849.9397277832031,1849.951171875,0.562
144,1849.7909545898438,1849.8023986816406,0.603
145,1849.676513671875,1849.6879577636719,0.534
146,1849.6192932128906,1849.6307373046875,0.513
147,1849.5964050292969,1849.6078491210938,0.559
148,1849.5849609375,1849.5964050292969,0.586
149,1849.493408203125,1849.5048522949219,0.649
150,1849.4476318359375,1849.4590759277344,0.621
151,1849.3446350097656,1849.3560791015625,0.616
152,1849.2416381835938,1849.2530822753906,0.516
153,1849.2073059082031,1849.21875,0.546
154,1849.1615295410156,1849.1729736328125,0.778
155,1849.1386413574219,1849.1500854492188,0.536
156,1849.1043090820312,1849.1157531738281,0.682
157,1849.0814208984375,1849.0928649902344,0.678
158,1849.0242004394531,1849.03564453125,0.923
159,1849.0127563476562,1849.0242004394531,0.538
