,start_freq,end_freq,probability
0,1860.662841796875,1860.6742858886719,0.615
1,1860.5598449707031,1860.5712890625,0.567
2,1860.5484008789062,1860.5598449707031,0.581
3,1860.5369567871094,1860.5484008789062,0.66
4,1860.5255126953125,1860.5369567871094,0.512
5,1860.4682922363281,1860.479736328125,0.517
6,1860.4339599609375,1860.4454040527344,0.612
7,1860.38818359375,1860.3996276855469,0.749
8,1860.3767395019531,1860.38818359375,0.584
9,1860.2737426757812,1860.2851867675781,0.551
10,1860.0906372070312,1860.1020812988281,0.709
11,1859.4841003417969,1859.4955444335938,0.529
12,1859.4612121582031,1859.47265625,0.598
13,1859.4383239746094,1859.4497680664062,0.603
14,1858.8088989257812,1858.8203430175781,0.604
15,1858.7745666503906,1858.7860107421875,0.733
16,1858.7173461914062,1858.7287902832031,0.589
17,1858.6715698242188,1858.6830139160156,0.747
18,1858.6143493652344,1858.6257934570312,0.703
19,1858.6029052734375,1858.6143493652344,0.752
20,1858.5685729980469,1858.5800170898438,0.531
21,1858.3053588867188,1858.3168029785156,0.522
22,1857.9963684082031,1858.0078125,0.509
23,1857.9505920410156,1857.9620361328125,0.594
24,1857.9391479492188,1857.9505920410156,0.53
25,1857.8590393066406,1857.8704833984375,0.501
26,1857.8018188476562,1857.8132629394531,0.548
27,1857.7789306640625,1857.7903747558594,0.76
28,1857.7445983886719,1857.7560424804688,0.572
29,1857.733154296875,1857.7445983886719,0.664
30,1857.6644897460938,1857.6759338378906,0.599
31,1857.6416015625,1857.6530456542969,0.541
32,1857.5729370117188,1857.5843811035156,0.657
33,1857.4127197265625,1857.4241638183594,0.52
34,1857.4012756347656,1857.4127197265625,0.558
35,1857.3211669921875,1857.3326110839844,0.658
36,1857.2525024414062,1857.2639465332031,0.783
37,1857.1952819824219,1857.2067260742188,0.831
38,1857.1609497070312,1857.1723937988281,0.551
39,1857.1380615234375,1857.1495056152344,0.601
40,1857.0808410644531,1857.09228515625,0.686
41,1857.0236206054688,1857.0350646972656,0.501
42,1856.9435119628906,1856.9549560546875,0.56
43,1856.7718505859375,1856.7832946777344,0.68
44,1856.7489624023438,1856.7604064941406,0.539
45,1856.5658569335938,1856.5773010253906,0.643
46,1856.4399719238281,1856.451416015625,0.576
47,1856.4285278320312,1856.4399719238281,0.722
48,1856.3140869140625,1856.3255310058594,0.715
49,1856.268310546875,1856.2797546386719,0.507
50,1856.0623168945312,1856.0737609863281,0.85
51,1855.9364318847656,1855.9478759765625,0.514
52,1855.8906555175781,1855.902099609375,0.705
53,1855.7991027832031,1855.810546875,0.545
54,1855.7762145996094,1855.7876586914062,0.979
55,1855.7533264160156,1855.7647705078125,0.513
56,1855.718994140625,1855.7304382324219,0.698
57,1855.7075500488281,1855.718994140625,0.575
58,1855.6732177734375,1855.6846618652344,0.783
59,1855.1010131835938,1855.1124572753906,0.627
60,1855.0552368164062,1855.0666809082031,0.556
61,1854.9980163574219,1855.0094604492188,0.536
62,1854.9522399902344,1854.9636840820312,0.534
63,1854.9293518066406,1854.9407958984375,0.682
64,1854.89501953125,1854.9064636230469,0.524
65,1854.8606872558594,1854.8721313476562,0.526
66,1854.8492431640625,1854.8606872558594,0.691
67,1854.7805786132812,1854.7920227050781,0.967
68,1854.6432495117188,1854.6546936035156,0.712
69,1854.5631408691406,1854.5745849609375,0.806
70,1854.3342590332031,1854.345703125,0.55
71,1854.3228149414062,1854.3342590332031,0.527
72,1854.2999267578125,1854.3113708496094,0.733
73,1854.2884826660156,1854.2999267578125,0.568
74,1854.254150390625,1854.2655944824219,0.695
75,1854.1511535644531,1854.16259765625,0.738
76,1854.1282653808594,1854.1397094726562,0.692
77,1854.0596008300781,1854.071044921875,0.703
78,1853.9909362792969,1854.0023803710938,0.827
79,1853.9222717285156,1853.9337158203125,0.545
80,1853.887939453125,1853.8993835449219,0.538
81,1853.8650512695312,1853.8764953613281,0.663
82,1853.6933898925781,1853.704833984375,0.512
83,1853.6476135253906,1853.6590576171875,0.508
84,1853.4072875976562,1853.4187316894531,0.538
85,1853.3843994140625,1853.3958435058594,0.6
86,1853.1669616699219,1853.1784057617188,0.655
87,1853.1440734863281,1853.155517578125,0.524
88,1853.1211853027344,1853.1326293945312,0.654
89,1853.0754089355469,1853.0868530273438,0.529
90,1853.0410766601562,1853.0525207519531,0.513
91,1853.0296325683594,1853.0410766601562,0.602
92,1852.9953002929688,1853.0067443847656,0.694
93,1852.9037475585938,1852.9151916503906,0.517
94,1852.6748657226562,1852.6863098144531,0.505
95,1852.5375366210938,1852.5489807128906,0.737
96,1852.4803161621094,1852.4917602539062,0.655
97,1852.4345397949219,1852.4459838867188,0.573
98,1852.3773193359375,1852.3887634277344,0.805
99,1852.3658752441406,1852.3773193359375,0.517
100,1852.3544311523438,1852.3658752441406,0.614
101,1852.2857666015625,1852.2972106933594,0.737
102,1852.239990234375,1852.2514343261719,0.626
103,1852.1369934082031,1852.1484375,0.525
104,1852.0225524902344,1852.0339965820312,0.611
