,start_freq,end_freq,probability
0,1860.7315063476562,1860.7429504394531,0.657
1,1860.662841796875,1860.6742858886719,0.613
2,1860.6170654296875,1860.6285095214844,0.683
3,1860.4225158691406,1860.4339599609375,0.528
4,1860.3652954101562,1860.3767395019531,0.689
5,1860.2279663085938,1860.2394104003906,0.883
6,1860.2165222167969,1860.2279663085938,0.503
7,1860.113525390625,1860.1249694824219,0.724
8,1860.1020812988281,1860.113525390625,0.601
9,1860.0677490234375,1860.0791931152344,0.782
10,1860.0448608398438,1860.0563049316406,0.911
11,1860.0334167480469,1860.0448608398438,0.541
12,1860.02197265625,1860.0334167480469,0.521
13,1860.0105285644531,1860.02197265625,0.534
14,1859.9533081054688,1859.9647521972656,0.62
15,1859.930419921875,1859.9418640136719,0.509
16,1859.8846435546875,1859.8960876464844,0.545
17,1859.8731994628906,1859.8846435546875,0.555
18,1859.8388671875,1859.8503112792969,0.768
19,1859.7244262695312,1859.7358703613281,0.762
20,1859.6900939941406,1859.7015380859375,0.52
21,1859.6328735351562,1859.6443176269531,0.508
22,1859.5985412597656,1859.6099853515625,0.545
23,1859.4955444335938,1859.5069885253906,0.803
24,1859.4841003417969,1859.4955444335938,0.704
25,1859.4612121582031,1859.47265625,0.521
26,1859.28955078125,1859.3009948730469,0.508
27,1859.2208862304688,1859.2323303222656,0.713
28,1859.1064453125,1859.1178894042969,0.535
29,1858.9576721191406,1858.9691162109375,0.55
30,1858.9347839355469,1858.9462280273438,0.852
31,1858.9004516601562,1858.9118957519531,0.637
32,1858.7287902832031,1858.740234375,0.688
33,1858.5456848144531,1858.55712890625,0.648
34,1858.4426879882812,1858.4541320800781,0.956
35,1858.3854675292969,1858.3969116210938,0.595
36,1858.3740234375,1858.3854675292969,0.529
37,1858.3396911621094,1858.3511352539062,0.536
38,1858.3282470703125,1858.3396911621094,0.605
39,1858.3168029785156,1858.3282470703125,0.945
40,1858.2595825195312,1858.2710266113281,0.757
41,1858.0535888671875,1858.0650329589844,0.578
42,1857.9963684082031,1858.0078125,0.596
43,1857.9734802246094,1857.9849243164062,0.566
44,1857.8704833984375,1857.8819274902344,0.638
45,1857.8475952148438,1857.8590393066406,0.586
46,1857.8132629394531,1857.82470703125,0.792
