,start_freq,end_freq,probability
0,1874.8420715332031,1874.853515625,0.553
1,1874.8191833496094,1874.8306274414062,0.51
2,1874.7390747070312,1874.7505187988281,0.883
3,1874.6818542480469,1874.6932983398438,0.668
4,1874.6589660644531,1874.67041015625,0.643
5,1874.6475219726562,1874.6589660644531,0.587
6,1874.5445251464844,1874.5559692382812,0.69
7,1874.4644165039062,1874.4758605957031,0.57
8,1874.4415283203125,1874.4529724121094,0.653
9,1874.3385314941406,1874.3499755859375,0.579
10,1874.2698669433594,1874.2813110351562,0.854
11,1874.2240905761719,1874.2355346679688,0.6
12,1874.1439819335938,1874.1554260253906,0.665
13,1874.1325378417969,1874.1439819335938,0.566
14,1874.0867614746094,1874.0982055664062,0.515
15,1873.9837646484375,1873.9952087402344,0.804
16,1873.93798828125,1873.9494323730469,0.59
17,1873.846435546875,1873.8578796386719,0.881
18,1873.7663269042969,1873.7777709960938,0.662
19,1873.663330078125,1873.6747741699219,0.572
20,1873.5260009765625,1873.5374450683594,0.538
21,1873.4344482421875,1873.4458923339844,0.583
22,1873.3543395996094,1873.3657836914062,0.566
23,1873.3085632324219,1873.3200073242188,0.507
24,1873.0224609375,1873.0339050292969,0.852
25,1872.9194641113281,1872.930908203125,0.757
26,1872.8736877441406,1872.8851318359375,0.686
27,1872.6448059082031,1872.65625,0.605
28,1872.6333618164062,1872.6448059082031,0.518
29,1872.5990295410156,1872.6104736328125,0.664
30,1872.5418090820312,1872.5532531738281,0.509
31,1872.4044799804688,1872.4159240722656,0.764
32,1872.381591796875,1872.3930358886719,0.545
33,1872.3701477050781,1872.381591796875,0.612
34,1872.3472595214844,1872.3587036132812,0.52
35,1872.198486328125,1872.2099304199219,0.504
36,1872.0268249511719,1872.0382690429688,0.648
37,1872.015380859375,1872.0268249511719,0.938
38,1871.9352722167969,1871.9467163085938,0.554
39,1871.5118408203125,1871.5232849121094,0.755
40,1871.5003967285156,1871.5118408203125,0.602
41,1871.3973999023438,1871.4088439941406,0.612
