,start_freq,end_freq,probability
0,1859.381103515625,1859.3925476074219,0.591
1,1859.2437744140625,1859.2552185058594,0.581
2,1858.8546752929688,1858.8661193847656,0.583
3,1858.19091796875,1858.2023620605469,0.666
4,1857.9963684082031,1858.0078125,0.539
5,1857.0579528808594,1857.0693969726562,0.521
6,1856.451416015625,1856.4628601074219,0.54
7,1856.4285278320312,1856.4399719238281,0.816
8,1855.0666809082031,1855.078125,0.535
9,1855.0437927246094,1855.0552368164062,0.574
10,1854.6661376953125,1854.6775817871094,0.533
11,1853.7620544433594,1853.7734985351562,0.511
12,1852.8236389160156,1852.8350830078125,0.585
13,1852.239990234375,1852.2514343261719,0.522
14,1852.1942138671875,1852.2056579589844,0.66
15,1852.1369934082031,1852.1484375,0.577
16,1851.5762329101562,1851.5876770019531,0.645
17,1850.4203796386719,1850.4318237304688,0.535
18,1849.6192932128906,1849.6307373046875,0.535
19,1849.2073059082031,1849.21875,0.587
20,1848.9669799804688,1848.9784240722656,0.613
21,1848.9555358886719,1848.9669799804688,0.66
22,1848.4519958496094,1848.4634399414062,0.547
23,1848.1430053710938,1848.1544494628906,0.547
24,1848.0972290039062,1848.1086730957031,0.54
25,1847.57080078125,1847.5822448730469,0.674
26,1847.20458984375,1847.2160339355469,0.55
27,1847.1473693847656,1847.1588134765625,0.675
28,1846.8498229980469,1846.8612670898438,0.687
29,1846.2776184082031,1846.2890625,0.559
30,1845.3849792480469,1845.3964233398438,0.675
31,1843.1877136230469,1843.1991577148438,0.734
32,1841.9631958007812,1841.9746398925781,0.959
33,1841.8830871582031,1841.89453125,0.542
34,1841.0591125488281,1841.070556640625,0.557
35,1840.1664733886719,1840.1779174804688,0.565
36,1839.2509460449219,1839.2623901367188,0.65
37,1838.4269714355469,1838.4384155273438,0.656
38,1838.3926391601562,1838.4040832519531,0.622
39,1838.1179809570312,1838.1294250488281,0.709
40,1837.5457763671875,1837.5572204589844,0.563
41,1837.5228881835938,1837.5343322753906,0.502
42,1837.5114440917969,1837.5228881835938,0.669
43,1837.4885559082031,1837.5,0.505
44,1837.31689453125,1837.3283386230469,0.516
45,1835.028076171875,1835.0395202636719,0.596
46,1834.5588684082031,1834.5703125,0.549
47,1834.3528747558594,1834.3643188476562,0.732
48,1834.1812133789062,1834.1926574707031,0.534
49,1832.6133728027344,1832.6248168945312,0.624
50,1831.9381713867188,1831.9496154785156,0.604
51,1831.5948486328125,1831.6062927246094,0.522
52,1831.5147399902344,1831.5261840820312,0.961
53,1831.2171936035156,1831.2286376953125,0.665
54,1830.5419921875,1830.5534362792969,0.703
55,1830.3016662597656,1830.3131103515625,0.624
56,1828.6994934082031,1828.7109375,0.539
57,1827.3834228515625,1827.3948669433594,0.536
58,1825.7698059082031,1825.78125,0.597
59,1824.4194030761719,1824.4308471679688,0.507
60,1823.1376647949219,1823.1491088867188,0.674
61,1822.8630065917969,1822.8744506835938,0.529
62,1822.8401184082031,1822.8515625,0.517
63,1822.3823547363281,1822.393798828125,0.727
64,1821.7414855957031,1821.7529296875,0.595
65,1820.5284118652344,1820.5398559570312,0.617
66,1819.9104309082031,1819.921875,0.639
67,1819.6929931640625,1819.7044372558594,0.574
68,1819.0292358398438,1819.0406799316406,0.543
69,1818.7431335449219,1818.7545776367188,0.598
70,1818.2968139648438,1818.3082580566406,0.501
71,1817.5643920898438,1817.5758361816406,0.646
72,1816.9807434082031,1816.9921875,0.531
73,1816.6259765625,1816.6374206542969,0.555
74,1816.6145324707031,1816.6259765625,0.526
75,1815.9393310546875,1815.9507751464844,0.64
76,1815.8821105957031,1815.8935546875,0.546
77,1814.4744873046875,1814.4859313964844,0.578
78,1814.4287109375,1814.4401550292969,0.519
79,1814.0510559082031,1814.0625,0.661
80,1813.2843017578125,1813.2957458496094,0.534
81,1812.3344421386719,1812.3458862304688,0.501
82,1811.1213684082031,1811.1328125,0.519
83,1809.7938537597656,1809.8052978515625,0.504
84,1809.7824096679688,1809.7938537597656,0.543
85,1809.1529846191406,1809.1644287109375,0.548
86,1808.9813232421875,1808.9927673339844,0.591
87,1808.7638854980469,1808.7753295898438,0.599
88,1808.2603454589844,1808.2717895507812,0.641
89,1808.1916809082031,1808.203125,0.688
90,1807.3677062988281,1807.379150390625,0.613
91,1806.1431884765625,1806.1546325683594,0.608
92,1805.9829711914062,1805.9944152832031,0.595
93,1805.9486389160156,1805.9600830078125,0.868
94,1805.7655334472656,1805.7769775390625,0.549
95,1805.7540893554688,1805.7655334472656,0.578
96,1805.6968688964844,1805.7083129882812,0.705
97,1805.3535461425781,1805.364990234375,0.624
98,1805.181884765625,1805.1933288574219,0.507
99,1802.7442932128906,1802.7557373046875,0.582
100,1802.3323059082031,1802.34375,0.527
101,1802.2865295410156,1802.2979736328125,0.55
102,1802.2750854492188,1802.2865295410156,0.617
103,1801.2565612792969,1801.2680053710938,0.687
104,1800.787353515625,1800.7987976074219,0.681
105,1800.7072448730469,1800.7186889648438,0.714
106,1799.6543884277344,1799.6658325195312,0.567
107,1799.5285034179688,1799.5399475097656,0.611
108,1799.4483947753906,1799.4598388671875,0.56
109,1799.4026184082031,1799.4140625,0.542
110,1797.94921875,1797.9606628417969,0.513
111,1923.3192443847656,1923.3306884765625,0.512
112,1923.284912109375,1923.2963562011719,0.581
113,1923.2620239257812,1923.2734680175781,0.505
114,1922.3007202148438,1922.3121643066406,0.538
115,1922.1176147460938,1922.1290588378906,0.595
116,1922.1061706542969,1922.1176147460938,0.637
117,1922.0947265625,1922.1061706542969,0.641
118,1922.0832824707031,1922.0947265625,0.723
119,1922.0718383789062,1922.0832824707031,0.731
120,1922.0489501953125,1922.0603942871094,0.575
121,1922.0375061035156,1922.0489501953125,0.676
122,1922.0146179199219,1922.0260620117188,0.525
123,1922.003173828125,1922.0146179199219,0.776
124,1921.9802856445312,1921.9917297363281,0.502
125,1921.9573974609375,1921.9688415527344,0.66
126,1921.9459533691406,1921.9573974609375,0.575
127,1921.9230651855469,1921.9345092773438,0.652
128,1921.9001770019531,1921.91162109375,0.632
129,1921.8772888183594,1921.8887329101562,0.555
130,1921.8658447265625,1921.8772888183594,0.582
131,1921.8544006347656,1921.8658447265625,0.541
132,1921.8429565429688,1921.8544006347656,0.674
133,1921.8315124511719,1921.8429565429688,0.513
134,1921.820068359375,1921.8315124511719,0.594
135,1921.8086242675781,1921.820068359375,0.565
136,1921.7971801757812,1921.8086242675781,0.788
137,1921.7742919921875,1921.7857360839844,0.643
138,1921.7628479003906,1921.7742919921875,0.757
139,1921.7170715332031,1921.728515625,0.606
140,1921.7056274414062,1921.7170715332031,0.622
141,1921.6941833496094,1921.7056274414062,0.635
142,1921.6827392578125,1921.6941833496094,0.59
143,1921.6598510742188,1921.6712951660156,0.602
144,1921.6484069824219,1921.6598510742188,0.586
145,1921.6140747070312,1921.6255187988281,0.719
146,1921.6026306152344,1921.6140747070312,0.799
147,1921.5911865234375,1921.6026306152344,0.592
148,1921.5797424316406,1921.5911865234375,0.968
149,1921.5682983398438,1921.5797424316406,0.591
150,1921.5568542480469,1921.5682983398438,0.647
151,1921.54541015625,1921.5568542480469,0.556
152,1921.5339660644531,1921.54541015625,0.542
153,1921.5225219726562,1921.5339660644531,0.644
154,1921.5110778808594,1921.5225219726562,0.533
155,1921.4996337890625,1921.5110778808594,0.506
156,1921.4881896972656,1921.4996337890625,0.789
157,1921.4767456054688,1921.4881896972656,0.827
158,1921.4653015136719,1921.4767456054688,0.663
159,1921.453857421875,1921.4653015136719,0.686
160,1921.4424133300781,1921.453857421875,0.522
161,1921.4309692382812,1921.4424133300781,0.562
162,1921.4195251464844,1921.4309692382812,0.716
163,1921.4080810546875,1921.4195251464844,0.61
164,1921.3966369628906,1921.4080810546875,0.69
165,1921.3851928710938,1921.3966369628906,0.668
166,1921.3737487792969,1921.3851928710938,0.533
167,1921.3623046875,1921.3737487792969,0.654
168,1921.3508605957031,1921.3623046875,0.627
