,start_freq,end_freq,probability
0,1860.7086181640625,1860.7200622558594,0.576
1,1860.6399536132812,1860.6513977050781,0.585
2,1860.5140686035156,1860.5255126953125,0.727
3,1860.3538513183594,1860.3652954101562,0.705
4,1860.3309631347656,1860.3424072265625,0.574
5,1860.296630859375,1860.3080749511719,0.844
6,1860.1936340332031,1860.205078125,0.616
7,1860.1364135742188,1860.1478576660156,0.567
8,1860.0334167480469,1860.0448608398438,0.995
9,1859.9418640136719,1859.9533081054688,0.568
10,1859.9075317382812,1859.9189758300781,0.554
11,1859.8274230957031,1859.8388671875,0.763
12,1859.7358703613281,1859.747314453125,0.888
13,1859.6328735351562,1859.6443176269531,0.871
14,1859.5985412597656,1859.6099853515625,0.63
15,1859.5756530761719,1859.5870971679688,0.674
16,1859.2666625976562,1859.2781066894531,0.728
17,1859.2437744140625,1859.2552185058594,0.643
18,1859.2208862304688,1859.2323303222656,0.55
19,1859.1178894042969,1859.1293334960938,0.618
20,1859.0377807617188,1859.0492248535156,0.531
21,1858.9462280273438,1858.9576721191406,0.843
22,1858.7860107421875,1858.7974548339844,0.797
23,1858.7287902832031,1858.740234375,0.689
24,1858.648681640625,1858.6601257324219,0.693
25,1858.5685729980469,1858.5800170898438,0.539
26,1858.5456848144531,1858.55712890625,0.741
27,1858.4770202636719,1858.4884643554688,0.535
28,1858.4541320800781,1858.465576171875,0.535
29,1858.2710266113281,1858.282470703125,0.621
30,1858.2023620605469,1858.2138061523438,0.553
31,1858.1565856933594,1858.1680297851562,0.572
32,1858.1336975097656,1858.1451416015625,0.593
33,1858.099365234375,1858.1108093261719,0.544
34,1857.9963684082031,1858.0078125,0.562
35,1857.9505920410156,1857.9620361328125,0.554
36,1857.8590393066406,1857.8704833984375,0.591
37,1857.8018188476562,1857.8132629394531,0.821
38,1857.6873779296875,1857.6988220214844,0.569
39,1857.6187133789062,1857.6301574707031,0.56
40,1857.5843811035156,1857.5958251953125,0.614
