,start_freq,end_freq,probability
0,1860.6399536132812,1860.6513977050781,0.514
1,1860.4225158691406,1860.4339599609375,0.698
2,1859.6328735351562,1859.6443176269531,0.51
3,1858.9347839355469,1858.9462280273438,0.583
4,1858.0650329589844,1858.0764770507812,0.813
5,1857.9963684082031,1858.0078125,0.524
6,1856.451416015625,1856.4628601074219,0.676
7,1856.4399719238281,1856.451416015625,0.525
8,1856.4285278320312,1856.4399719238281,0.503
9,1855.0666809082031,1855.078125,0.575
10,1852.8121948242188,1852.8236389160156,0.605
11,1852.1598815917969,1852.1713256835938,0.542
12,1851.1642456054688,1851.1756896972656,0.518
13,1851.0269165039062,1851.0383605957031,0.523
14,1850.1571655273438,1850.1686096191406,0.675
15,1849.9969482421875,1850.0083923339844,0.553
16,1849.8825073242188,1849.8939514160156,0.512
17,1849.2073059082031,1849.21875,0.57
18,1848.944091796875,1848.9555358886719,0.62
19,1848.7953186035156,1848.8067626953125,0.51
20,1847.6394653320312,1847.6509094238281,0.67
21,1846.2776184082031,1846.2890625,0.642
22,1845.5795288085938,1845.5909729003906,0.698
23,1845.3277587890625,1845.3392028808594,0.595
24,1845.3163146972656,1845.3277587890625,0.568
25,1844.366455078125,1844.3778991699219,0.541
26,1843.3479309082031,1843.359375,0.53
27,1843.1877136230469,1843.1991577148438,0.749
28,1842.6383972167969,1842.6498413085938,0.613
29,1840.2236938476562,1840.2351379394531,0.506
30,1839.5484924316406,1839.5599365234375,0.968
31,1839.1822814941406,1839.1937255859375,0.579
32,1839.1593933105469,1839.1708374023438,0.664
33,1837.5114440917969,1837.5228881835938,0.553
34,1836.95068359375,1836.9621276855469,0.592
35,1835.7376098632812,1835.7490539550781,0.729
36,1835.3713989257812,1835.3828430175781,0.567
37,1835.1081848144531,1835.11962890625,0.776
38,1834.5588684082031,1834.5703125,0.59
39,1833.9752197265625,1833.9866638183594,0.525
40,1833.9637756347656,1833.9752197265625,0.921
41,1833.1855773925781,1833.197021484375,0.684
42,1832.8765869140625,1832.8880310058594,0.528
43,1831.6291809082031,1831.640625,0.551
44,1830.7136535644531,1830.72509765625,0.524
45,1830.3131103515625,1830.3245544433594,0.521
46,1829.168701171875,1829.1801452636719,0.534
47,1828.6994934082031,1828.7109375,0.504
48,1828.52783203125,1828.5392761230469,0.575
49,1826.7539978027344,1826.7654418945312,0.683
50,1826.7425537109375,1826.7539978027344,0.502
51,1825.8041381835938,1825.8155822753906,0.58
52,1825.7698059082031,1825.78125,0.517
53,1825.6439208984375,1825.6553649902344,0.514
54,1825.1861572265625,1825.1976013183594,0.578
55,1824.31640625,1824.3278503417969,0.755
56,1823.76708984375,1823.7785339355469,0.753
57,1822.8401184082031,1822.8515625,0.52
58,1822.576904296875,1822.5883483886719,0.544
59,1822.30224609375,1822.3136901855469,0.531
60,1822.1878051757812,1822.1992492675781,0.569
61,1821.6728210449219,1821.6842651367188,0.923
62,1821.1349487304688,1821.1463928222656,0.508
63,1820.3338623046875,1820.3453063964844,0.629
64,1820.2651977539062,1820.2766418457031,0.649
65,1819.9104309082031,1819.921875,0.649
66,1818.8461303710938,1818.8575744628906,0.59
67,1818.1022644042969,1818.1137084960938,0.553
68,1817.2439575195312,1817.2554016113281,0.637
69,1816.9807434082031,1816.9921875,0.505
70,1816.7404174804688,1816.7518615722656,0.504
71,1816.44287109375,1816.4543151855469,0.692
