,start_freq,end_freq,probability
0,1860.7429504394531,1860.75439453125,0.505
1,1860.662841796875,1860.6742858886719,0.709
2,1860.6285095214844,1860.6399536132812,0.528
3,1859.9761962890625,1859.9876403808594,0.538
4,1859.5413208007812,1859.5527648925781,0.682
5,1858.9118957519531,1858.92333984375,0.617
6,1858.8890075683594,1858.9004516601562,0.585
7,1858.3282470703125,1858.3396911621094,0.565
8,1857.8361511230469,1857.8475952148438,0.529
9,1857.6644897460938,1857.6759338378906,0.81
10,1857.4012756347656,1857.4127197265625,0.688
11,1856.8519592285156,1856.8634033203125,0.563
12,1856.1882019042969,1856.1996459960938,0.561
13,1855.7304382324219,1855.7418823242188,0.759
14,1855.4214477539062,1855.4328918457031,0.548
15,1855.0666809082031,1855.078125,0.573
16,1854.8492431640625,1854.8606872558594,0.504
17,1854.3342590332031,1854.345703125,0.643
18,1854.2083740234375,1854.2198181152344,0.546
19,1854.1282653808594,1854.1397094726562,0.692
20,1853.9566040039062,1853.9680480957031,0.803
21,1853.704833984375,1853.7162780761719,0.833
22,1853.5560607910156,1853.5675048828125,0.532
23,1852.5489807128906,1852.5604248046875,0.527
24,1852.33154296875,1852.3429870605469,0.599
25,1852.1026611328125,1852.1141052246094,0.904
26,1851.5762329101562,1851.5876770019531,0.748
27,1850.1686096191406,1850.1800537109375,0.641
28,1849.6421813964844,1849.6536254882812,0.537
29,1849.5735168457031,1849.5849609375,0.603
30,1849.5277404785156,1849.5391845703125,0.656
31,1849.3331909179688,1849.3446350097656,0.726
32,1849.2073059082031,1849.21875,0.564
33,1849.1043090820312,1849.1157531738281,0.529
34,1848.760986328125,1848.7724304199219,0.588
35,1848.5549926757812,1848.5664367675781,0.712
36,1848.0056762695312,1848.0171203613281,0.58
37,1847.9484558105469,1847.9598999023438,0.63
38,1847.4334716796875,1847.4449157714844,0.729
39,1847.2503662109375,1847.2618103027344,0.501
40,1847.021484375,1847.0329284667969,0.526
41,1847.0100402832031,1847.021484375,0.516
42,1846.929931640625,1846.9413757324219,0.539
43,1846.0945129394531,1846.10595703125,0.611
44,1845.8770751953125,1845.8885192871094,0.509
45,1845.6253051757812,1845.6367492675781,0.548
46,1845.2705383300781,1845.281982421875,0.589
47,1844.8471069335938,1844.8585510253906,0.668
48,1844.2863464355469,1844.2977905273438,0.591
49,1843.8056945800781,1843.817138671875,0.566
50,1843.6569213867188,1843.6683654785156,0.507
51,1843.6454772949219,1843.6569213867188,0.743
52,1843.3479309082031,1843.359375,0.609
