,start_freq,end_freq,probability
0,1874.8420715332031,1874.853515625,0.513
1,1874.8077392578125,1874.8191833496094,0.521
2,1874.7962951660156,1874.8077392578125,0.53
3,1874.7848510742188,1874.7962951660156,0.52
4,1874.7734069824219,1874.7848510742188,0.516
5,1874.761962890625,1874.7734069824219,0.54
6,1874.7390747070312,1874.7505187988281,0.53
7,1874.7276306152344,1874.7390747070312,0.551
8,1874.7161865234375,1874.7276306152344,0.505
9,1874.7047424316406,1874.7161865234375,0.52
10,1874.6932983398438,1874.7047424316406,0.522
11,1874.67041015625,1874.6818542480469,0.54
12,1874.6589660644531,1874.67041015625,0.527
13,1874.6475219726562,1874.6589660644531,0.503
14,1874.6017456054688,1874.6131896972656,0.557
15,1874.5903015136719,1874.6017456054688,0.519
16,1874.578857421875,1874.5903015136719,0.518
17,1874.5674133300781,1874.578857421875,0.503
18,1874.5330810546875,1874.5445251464844,0.519
19,1874.4987487792969,1874.5101928710938,0.554
20,1874.4644165039062,1874.4758605957031,0.502
21,1874.4415283203125,1874.4529724121094,0.503
22,1874.4300842285156,1874.4415283203125,0.518
23,1874.395751953125,1874.4071960449219,0.511
24,1874.3728637695312,1874.3843078613281,0.507
25,1874.3614196777344,1874.3728637695312,0.522
26,1874.3270874023438,1874.3385314941406,0.521
27,1874.3156433105469,1874.3270874023438,0.521
28,1874.30419921875,1874.3156433105469,0.531
29,1874.2927551269531,1874.30419921875,0.533
30,1874.2813110351562,1874.2927551269531,0.505
31,1874.2698669433594,1874.2813110351562,0.505
32,1874.2240905761719,1874.2355346679688,0.564
33,1874.1897583007812,1874.2012023925781,0.536
34,1874.1668701171875,1874.1783142089844,0.528
35,1874.1325378417969,1874.1439819335938,0.529
36,1874.12109375,1874.1325378417969,0.56
37,1874.1096496582031,1874.12109375,0.506
38,1874.0982055664062,1874.1096496582031,0.504
39,1874.0409851074219,1874.0524291992188,0.542
40,1873.9952087402344,1874.0066528320312,0.526
41,1871.282958984375,1871.2944030761719,0.568
