,start_freq,end_freq,probability,index
0,1079.3931278648415,1079.4047420868435,0.653,474.0
1,1078.359462106665,1078.371076328667,0.63,1008.0
2,1076.9309128004213,1076.9425270224233,0.71,1746.0
3,1075.2584648321358,1075.2700790541378,0.783,2610.0
4,1071.9135688955648,1071.9251831175668,0.594,4338.0
5,1071.147030243434,1071.158644465436,0.616,4734.0
6,1071.0773449114222,1071.0889591334242,0.62,4770.0
7,1070.9844311354063,1070.9960453574083,0.737,4818.0
8,1068.3596169629584,1068.3712311849604,0.704,6174.0
9,1068.0808756349109,1068.0924898569128,0.539,6318.0
10,1064.039126378221,1064.050740600223,0.808,8406.0
11,1064.027512156219,1064.039126378221,0.522,8412.0
12,1064.015897934217,1064.027512156219,0.72,8418.0
13,1061.9369521958622,1061.9485664178642,0.509,9492.0
14,1059.6024935734638,1059.6141077954658,0.753,10698.0
15,1055.0845612146927,1055.0961754366947,0.833,13032.0
16,1052.8081737023042,1052.8197879243062,0.801,14208.0
17,1052.0532492721754,1052.0648634941774,0.52,14598.0
18,1051.135725734019,1051.147339956021,0.545,15072.0
19,1050.287887527874,1050.299501749876,0.926,15510.0
20,1049.9162324238107,1049.9278466458127,0.594,15702.0
21,1049.8581613138008,1049.8697755358028,0.709,15732.0
22,1048.9290235536423,1048.9406377756443,0.761,16212.0
23,1048.336698231541,1048.348312453543,0.547,16518.0
24,1048.1624849015113,1048.1740991235133,0.59,16608.0
25,1046.1183818291624,1046.1299960511644,0.788,17664.0
26,1046.0835391631565,1046.0951533851585,0.864,17682.0
27,1045.177629847002,1045.189244069004,0.781,18150.0
28,1041.8675765764372,1041.8791907984391,0.742,19860.0
29,1036.1185366854559,1036.1301509074578,0.883,22830.0
30,1035.1197135932855,1035.1313278152875,0.813,23346.0
31,1034.9338860412538,1034.9455002632558,0.627,23442.0
32,1079.3873207538404,1079.3989349758424,0.532,474.0
33,1078.4001118836718,1078.4117261056738,0.708,984.0
34,1073.2550115367937,1073.2666257587957,0.649,3642.0
35,1072.5581582166749,1072.5697724386769,0.583,4002.0
36,1071.083152022423,1071.094766244425,0.802,4764.0
37,1071.071537800421,1071.083152022423,0.853,4770.0
38,1070.9902382464072,1071.0018524684092,0.8,4812.0
39,1064.021705045218,1064.03331926722,0.661,8412.0
40,1063.986862379212,1063.998476601214,0.604,8430.0
41,1063.940405491204,1063.952019713206,0.578,8454.0
42,1063.8823343811941,1063.8939486031961,0.511,8484.0
43,1062.674455292988,1062.6860695149899,0.559,9108.0
44,1059.6083006844647,1059.6199149064666,0.793,10692.0
45,1056.820887403989,1056.832501625991,0.573,12132.0
46,1055.0787541036916,1055.0903683256936,0.57,13032.0
47,1054.0567025675173,1054.0683167895193,0.658,13560.0
48,1053.1043363633546,1053.1159505853566,0.653,14052.0
49,1051.652558613107,1051.664172835109,0.693,14802.0
50,1050.293694638875,1050.305308860877,0.79,15504.0
51,1050.1427097528492,1050.1543239748512,0.831,15582.0
52,1049.666526650768,1049.67814087277,0.78,15828.0
53,1047.738565798439,1047.750180020441,0.895,16824.0
54,1047.4830529143953,1047.4946671363973,0.637,16956.0
55,1047.3669106943755,1047.3785249163775,0.822,17016.0
56,1046.6816715962586,1046.6932858182606,0.543,17370.0
57,1043.5574458777253,1043.5690600997273,0.588,18984.0
58,1035.8223740244052,1035.8339882464072,0.57,22980.0
59,1035.4739473643458,1035.4855615863478,0.569,23160.0
60,1034.9396931522547,1034.9513073742567,0.845,23436.0
61,1031.2695989996282,1031.2812132216302,0.513,25332.0
62,1028.5402568291624,1028.5518710511644,0.519,26742.0
63,1028.4705714971506,1028.4821857191525,0.735,26778.0
64,1131.3413652130823,1131.3529794350843,0.795,2772.0
65,1131.2949083250744,1131.3065225470764,0.527,2796.0
