,start_freq,end_freq,probability,index
0,1077.57568359375,1077.5871276855469,0.654,1434.0
1,1074.8062133789062,1074.8176574707031,0.582,2886.0
2,1069.3130493164062,1069.3244934082031,0.683,5766.0
3,1066.7381286621094,1066.7495727539062,0.676,7116.0
4,1063.1675720214844,1063.1790161132812,0.53,8988.0
5,1056.0035705566406,1056.0150146484375,0.513,12744.0
6,1055.4428100585938,1055.4542541503906,0.604,13038.0
7,1055.2940368652344,1055.3054809570312,0.645,13116.0
8,1054.1267395019531,1054.13818359375,0.566,13728.0
9,1045.4292297363281,1045.440673828125,0.564,18288.0
10,1041.4466857910156,1041.4581298828125,0.507,20376.0
11,1039.48974609375,1039.5011901855469,0.861,21402.0
12,1036.285400390625,1036.2968444824219,0.53,23082.0
13,1035.0837707519531,1035.09521484375,0.53,23712.0
14,1033.1497192382812,1033.1611633300781,0.515,24726.0
15,1028.8581848144531,1028.86962890625,0.672,26976.0
16,1025.9742736816406,1025.9857177734375,0.753,28488.0
17,1025.3105163574219,1025.3219604492188,0.66,28836.0
18,1126.28173828125,1126.2931823730469,0.504,5466.0
19,1116.7716979980469,1116.7831420898438,0.656,10452.0
20,1105.5107116699219,1105.5221557617188,0.893,16356.0
21,1105.1101684570312,1105.1216125488281,0.503,16566.0
22,1100.0175476074219,1100.0289916992188,0.65,19236.0
23,1097.1221923828125,1097.1336364746094,0.686,20754.0
24,1093.4600830078125,1093.4715270996094,0.653,22674.0
25,1091.3429260253906,1091.3543701171875,0.566,23784.0
26,1090.9652709960938,1090.9767150878906,0.708,23982.0
27,1090.9080505371094,1090.9194946289062,0.663,24012.0
28,1090.8966064453125,1090.9080505371094,0.542,24018.0
29,1090.484619140625,1090.4960632324219,0.573,24234.0
30,1090.1870727539062,1090.1985168457031,0.627,24390.0
31,1089.9810791015625,1089.9925231933594,0.697,24498.0
32,1089.4775390625,1089.4889831542969,0.649,24762.0
33,1089.2257690429688,1089.2372131347656,0.591,24894.0
34,1088.470458984375,1088.4819030761719,0.606,25290.0
35,1088.0928039550781,1088.104248046875,0.508,25488.0
36,1087.2344970703125,1087.2459411621094,0.574,25938.0
37,1085.906982421875,1085.9184265136719,0.539,26634.0
38,1191.6389465332031,1191.650390625,0.586,768.0
39,1189.9452209472656,1189.9566650390625,0.626,1656.0
40,1188.5147094726562,1188.5261535644531,0.663,2406.0
41,1185.0700378417969,1185.0814819335938,0.684,4212.0
42,1185.0242614746094,1185.0357055664062,0.707,4236.0
43,1184.7152709960938,1184.7267150878906,0.795,4398.0
44,1184.4978332519531,1184.50927734375,0.807,4512.0
45,1184.417724609375,1184.4291687011719,0.596,4554.0
46,1184.2918395996094,1184.3032836914062,0.659,4620.0
47,1184.234619140625,1184.2460632324219,0.526,4650.0
48,1184.0057373046875,1184.0171813964844,0.699,4770.0
49,1183.8912963867188,1183.9027404785156,0.829,4830.0
50,1183.868408203125,1183.8798522949219,0.752,4842.0
51,1183.7539672851562,1183.7654113769531,0.504,4902.0
52,1183.6738586425781,1183.685302734375,0.558,4944.0
53,1183.6624145507812,1183.6738586425781,0.713,4950.0
54,1183.6166381835938,1183.6280822753906,0.525,4974.0
55,1183.59375,1183.6051940917969,0.778,4986.0
56,1183.4335327148438,1183.4449768066406,0.575,5070.0
57,1183.2046508789062,1183.2160949707031,0.521,5190.0
58,1183.1588745117188,1183.1703186035156,0.559,5214.0
59,1183.1474304199219,1183.1588745117188,0.597,5220.0
60,1183.1016540527344,1183.1130981445312,0.798,5244.0
61,1183.0787658691406,1183.0902099609375,0.681,5256.0
62,1183.0101013183594,1183.0215454101562,0.586,5292.0
63,1182.9872131347656,1182.9986572265625,0.832,5304.0
64,1182.9185485839844,1182.9299926757812,0.556,5340.0
65,1182.7812194824219,1182.7926635742188,0.515,5412.0
66,1182.7239990234375,1182.7354431152344,0.634,5442.0
67,1182.6667785644531,1182.67822265625,0.541,5472.0
68,1182.6438903808594,1182.6553344726562,0.61,5484.0
69,1182.5981140136719,1182.6095581054688,0.602,5508.0
70,1182.5752258300781,1182.586669921875,0.524,5520.0
71,1182.5294494628906,1182.5408935546875,0.713,5544.0
72,1182.3806762695312,1182.3921203613281,0.516,5622.0
73,1182.3692321777344,1182.3806762695312,0.593,5628.0
74,1182.3005676269531,1182.31201171875,0.558,5664.0
75,1182.220458984375,1182.2319030761719,0.578,5706.0
76,1182.1632385253906,1182.1746826171875,0.647,5736.0
77,1182.1403503417969,1182.1517944335938,0.507,5748.0
78,1182.0831298828125,1182.0945739746094,0.811,5778.0
79,1182.0259094238281,1182.037353515625,0.517,5808.0
80,1182.0144653320312,1182.0259094238281,0.652,5814.0
81,1181.9686889648438,1181.9801330566406,0.74,5838.0
82,1181.9114685058594,1181.9229125976562,0.592,5868.0
83,1181.854248046875,1181.8656921386719,0.542,5898.0
84,1181.7855834960938,1181.7970275878906,0.518,5934.0
85,1181.488037109375,1181.4994812011719,0.622,6090.0
86,1181.4537048339844,1181.4651489257812,0.602,6108.0
87,1181.304931640625,1181.3163757324219,0.538,6186.0
88,1181.1676025390625,1181.1790466308594,0.556,6258.0
89,1181.0302734375,1181.0417175292969,0.507,6330.0
90,1180.9616088867188,1180.9730529785156,0.513,6366.0
91,1180.6640625,1180.6755065917969,0.532,6522.0
92,1180.6297302246094,1180.6411743164062,0.663,6540.0
93,1180.5152893066406,1180.5267333984375,0.535,6600.0
94,1180.1376342773438,1180.1490783691406,0.611,6798.0
95,1180.0804138183594,1180.0918579101562,0.635,6828.0
96,1179.9430847167969,1179.9545288085938,0.541,6900.0
97,1179.8629760742188,1179.8744201660156,0.574,6942.0
98,1179.8515319824219,1179.8629760742188,0.662,6948.0
99,1179.840087890625,1179.8515319824219,0.542,6954.0
100,1179.6455383300781,1179.656982421875,0.529,7056.0
101,1179.5425415039062,1179.5539855957031,0.555,7110.0
102,1179.4281005859375,1179.4395446777344,0.531,7170.0
103,1179.38232421875,1179.3937683105469,0.529,7194.0
104,1179.3594360351562,1179.3708801269531,0.591,7206.0
105,1179.3365478515625,1179.3479919433594,0.515,7218.0
106,1179.2793273925781,1179.290771484375,0.565,7248.0
107,1179.2221069335938,1179.2335510253906,0.547,7278.0
108,1179.0962219238281,1179.107666015625,0.61,7344.0
109,1178.9817810058594,1178.9932250976562,0.516,7404.0
110,1178.7757873535156,1178.7872314453125,0.518,7512.0
111,1178.7300109863281,1178.741455078125,0.531,7536.0
