,start_freq,end_freq,probability
0,1860.7429504394531,1860.75439453125,0.557
1,1860.6513977050781,1860.662841796875,0.879
2,1860.6399536132812,1860.6513977050781,0.583
3,1860.6170654296875,1860.6285095214844,0.643
4,1860.4911804199219,1860.5026245117188,0.573
5,1860.4454040527344,1860.4568481445312,0.664
6,1860.3424072265625,1860.3538513183594,0.512
7,1860.205078125,1860.2165222167969,0.662
8,1860.1821899414062,1860.1936340332031,0.552
9,1860.1249694824219,1860.1364135742188,0.707
10,1859.9990844726562,1860.0105285644531,0.878
11,1859.7358703613281,1859.747314453125,0.567
12,1859.28955078125,1859.3009948730469,0.581
13,1859.1178894042969,1859.1293334960938,0.553
14,1859.1064453125,1859.1178894042969,0.524
15,1858.9118957519531,1858.92333984375,0.69
16,1858.9004516601562,1858.9118957519531,0.945
17,1858.8890075683594,1858.9004516601562,0.651
18,1858.5800170898438,1858.5914611816406,0.509
19,1858.2939147949219,1858.3053588867188,0.657
20,1858.282470703125,1858.2939147949219,0.524
21,1858.0192565917969,1858.0307006835938,0.623
22,1857.9963684082031,1858.0078125,0.573
23,1857.9505920410156,1857.9620361328125,0.627
24,1857.8018188476562,1857.8132629394531,0.611
25,1857.7445983886719,1857.7560424804688,0.619
26,1857.7217102050781,1857.733154296875,0.557
27,1857.6072692871094,1857.6187133789062,0.507
28,1857.5729370117188,1857.5843811035156,0.611
29,1857.5271606445312,1857.5386047363281,0.981
30,1857.366943359375,1857.3783874511719,0.517
31,1857.3440551757812,1857.3554992675781,0.53
32,1857.3326110839844,1857.3440551757812,0.539
33,1857.2639465332031,1857.275390625,0.507
34,1856.9435119628906,1856.9549560546875,0.619
35,1856.9206237792969,1856.9320678710938,0.512
36,1856.8748474121094,1856.8862915039062,0.626
37,1856.8290710449219,1856.8405151367188,0.581
38,1856.6230773925781,1856.634521484375,0.61
39,1856.3941955566406,1856.4056396484375,0.988
40,1856.3827514648438,1856.3941955566406,0.512
41,1856.085205078125,1856.0966491699219,0.838
42,1856.0737609863281,1856.085205078125,0.507
43,1855.8792114257812,1855.8906555175781,0.761
44,1855.8334350585938,1855.8448791503906,0.678
45,1855.8219909667969,1855.8334350585938,0.552
46,1855.7762145996094,1855.7876586914062,0.626
47,1855.6045532226562,1855.6159973144531,0.533
48,1855.5702209472656,1855.5816650390625,0.521
49,1855.5244445800781,1855.535888671875,0.675
50,1855.3985595703125,1855.4100036621094,0.514
51,1855.2955627441406,1855.3070068359375,0.638
52,1855.1925659179688,1855.2040100097656,0.582
53,1855.0895690917969,1855.1010131835938,0.559
