,start_freq,end_freq,probability
0,1874.8420715332031,1874.853515625,0.548
1,1874.8191833496094,1874.8306274414062,0.505
2,1874.7390747070312,1874.7505187988281,0.898
3,1874.6818542480469,1874.6932983398438,0.693
4,1874.6589660644531,1874.67041015625,0.722
5,1874.6475219726562,1874.6589660644531,0.574
6,1874.5445251464844,1874.5559692382812,0.684
7,1874.4415283203125,1874.4529724121094,0.647
8,1874.3385314941406,1874.3499755859375,0.592
9,1874.2698669433594,1874.2813110351562,0.83
10,1874.2240905761719,1874.2355346679688,0.598
11,1874.1439819335938,1874.1554260253906,0.713
12,1874.1325378417969,1874.1439819335938,0.565
13,1873.9837646484375,1873.9952087402344,0.809
14,1873.93798828125,1873.9494323730469,0.595
15,1873.846435546875,1873.8578796386719,0.818
16,1873.7663269042969,1873.7777709960938,0.658
17,1873.663330078125,1873.6747741699219,0.557
18,1873.4344482421875,1873.4458923339844,0.617
19,1873.3543395996094,1873.3657836914062,0.567
20,1873.3085632324219,1873.3200073242188,0.524
21,1873.0224609375,1873.0339050292969,0.852
22,1872.9194641113281,1872.930908203125,0.729
23,1872.8851318359375,1872.8965759277344,0.507
24,1872.8736877441406,1872.8851318359375,0.685
25,1872.6333618164062,1872.6448059082031,0.516
26,1872.5990295410156,1872.6104736328125,0.687
27,1872.4044799804688,1872.4159240722656,0.784
28,1872.381591796875,1872.3930358886719,0.512
29,1872.3701477050781,1872.381591796875,0.507
30,1872.3472595214844,1872.3587036132812,0.517
31,1872.1870422363281,1872.198486328125,0.507
32,1872.1755981445312,1872.1870422363281,0.51
33,1872.0268249511719,1872.0382690429688,0.647
34,1872.015380859375,1872.0268249511719,0.939
35,1871.9352722167969,1871.9467163085938,0.553
36,1871.8437194824219,1871.8551635742188,0.503
37,1871.5690612792969,1871.5805053710938,0.535
38,1871.5118408203125,1871.5232849121094,0.703
39,1871.5003967285156,1871.5118408203125,0.63
40,1871.3973999023438,1871.4088439941406,0.683
41,1871.37451171875,1871.3859558105469,0.95
42,1871.3516235351562,1871.3630676269531,0.743
43,1871.3401794433594,1871.3516235351562,0.71
44,1871.2715148925781,1871.282958984375,0.54
45,1871.2371826171875,1871.2486267089844,0.504
46,1870.9396362304688,1870.9510803222656,0.939
47,1870.8366394042969,1870.8480834960938,0.591
48,1870.8137512207031,1870.8251953125,0.941
49,1870.8023071289062,1870.8137512207031,0.646
50,1870.7221984863281,1870.733642578125,0.812
51,1870.6306457519531,1870.64208984375,0.575
52,1870.5848693847656,1870.5963134765625,0.578
53,1870.3330993652344,1870.3445434570312,0.574
54,1870.2987670898438,1870.3102111816406,0.563
55,1870.2529907226562,1870.2644348144531,0.751
56,1870.1728820800781,1870.184326171875,0.552
57,1869.9440002441406,1869.9554443359375,0.83
58,1869.7837829589844,1869.7952270507812,0.817
59,1869.7723388671875,1869.7837829589844,0.547
60,1869.7494506835938,1869.7608947753906,0.598
61,1869.7380065917969,1869.7494506835938,0.536
62,1869.6121215820312,1869.6235656738281,0.605
63,1869.6006774902344,1869.6121215820312,0.566
64,1869.4747924804688,1869.4862365722656,0.539
65,1869.2802429199219,1869.2916870117188,0.884
66,1869.1543579101562,1869.1658020019531,0.532
67,1869.1085815429688,1869.1200256347656,0.709
68,1869.0628051757812,1869.0742492675781,0.512
69,1869.0284729003906,1869.0399169921875,0.73
70,1868.9369201660156,1868.9483642578125,0.554
71,1868.9140319824219,1868.9254760742188,0.588
72,1868.902587890625,1868.9140319824219,0.521
73,1868.81103515625,1868.8224792480469,0.641
74,1868.7881469726562,1868.7995910644531,0.535
75,1868.7538146972656,1868.7652587890625,0.654
76,1868.6393737792969,1868.6508178710938,0.898
77,1868.3418273925781,1868.353271484375,0.506
78,1868.3189392089844,1868.3303833007812,0.566
79,1868.2960510253906,1868.3074951171875,0.616
80,1868.2502746582031,1868.26171875,0.523
81,1868.2388305664062,1868.2502746582031,0.535
82,1868.1816101074219,1868.1930541992188,0.663
83,1868.1129455566406,1868.1243896484375,0.968
84,1868.0900573730469,1868.1015014648438,0.697
85,1868.07861328125,1868.0900573730469,0.753
86,1867.7925109863281,1867.803955078125,0.501
87,1867.7009582519531,1867.71240234375,0.888
88,1867.6551818847656,1867.6666259765625,0.51
89,1867.6094055175781,1867.620849609375,0.664
90,1867.5979614257812,1867.6094055175781,0.643
91,1867.5865173339844,1867.5979614257812,0.607
92,1867.5636291503906,1867.5750732421875,0.913
93,1867.5407409667969,1867.5521850585938,0.534
94,1867.5178527832031,1867.529296875,0.56
95,1867.4835205078125,1867.4949645996094,0.626
96,1867.3233032226562,1867.3347473144531,0.584
97,1867.3004150390625,1867.3118591308594,0.534
98,1867.254638671875,1867.2660827636719,0.602
99,1867.2203063964844,1867.2317504882812,0.689
100,1867.2088623046875,1867.2203063964844,0.53
101,1867.1859741210938,1867.1974182128906,0.862
102,1867.0143127441406,1867.0257568359375,0.65
103,1866.9456481933594,1866.9570922851562,0.607
104,1866.8312072753906,1866.8426513671875,0.787
105,1866.8197631835938,1866.8312072753906,0.789
106,1866.7854309082031,1866.796875,0.604
107,1866.7282104492188,1866.7396545410156,0.676
108,1866.6938781738281,1866.705322265625,0.77
109,1866.6366577148438,1866.6481018066406,0.596
110,1866.6252136230469,1866.6366577148438,0.848
111,1866.61376953125,1866.6252136230469,0.632
112,1866.4421081542969,1866.4535522460938,0.653
113,1866.3734436035156,1866.3848876953125,0.519
